2948.000	4.080	1.763	2.357	1.763	Inf	3.973	1.707	2.397	1.707	Inf	126.447	126.168	176.296	175.817	0.253	0.226	0.004	1.100	1.056	1.688	1.576	0.067	0.045	-0.001	-8.461	93.641
2949.000	4.235	1.711	2.604	1.711	Inf	4.206	1.664	2.714	1.664	Inf	126.471	126.167	176.374	175.584	0.322	0.468	-0.003	1.100	1.056	1.688	1.576	0.067	0.045	-0.001	-5.596	92.407
2950.000	4.779	1.643	2.851	1.643	Inf	4.608	1.592	2.659	1.592	Inf	126.424	126.057	176.348	175.545	0.453	0.350	-0.009	1.100	1.056	1.688	1.576	0.067	0.045	-0.001	88.909	48.093
2951.000	4.831	1.378	2.917	1.378	Inf	4.659	1.372	2.757	1.372	Inf	126.330	125.997	176.257	175.441	0.420	0.396	0.021	1.100	1.056	1.688	1.576	0.067	0.045	-0.001	-45.516	110.004
2952.000	5.039	1.457	2.767	1.457	Inf	5.553	1.448	3.405	1.448	Inf	126.360	126.012	176.374	175.338	0.517	0.519	-0.011	1.100	1.056	1.688	1.576	0.067	0.045	-0.001	86.895	49.230
2953.000	4.598	1.695	2.603	1.695	Inf	4.362	1.680	2.642	1.680	Inf	126.504	126.057	176.438	175.325	0.505	0.608	0.019	1.100	1.056	1.688	1.576	0.067	0.045	-0.001	-22.943	99.925
2954.000	4.365	1.829	2.537	1.829	Inf	4.271	1.795	2.556	1.795	Inf	126.449	126.124	176.490	175.661	0.450	0.378	0.002	1.100	1.056	1.688	1.576	0.067	0.045	-0.001	-113.423	148.388
2955.000	4.702	1.898	2.636	1.898	Inf	4.646	1.858	2.561	1.858	Inf	126.495	126.133	176.542	175.739	0.471	0.332	0.001	1.100	1.056	1.688	1.576	0.067	0.045	-0.001	-97.709	137.188
2956.000	4.922	1.884	2.669	1.884	Inf	4.737	1.827	2.597	1.827	Inf	126.505	126.147	176.620	175.338	0.562	0.721	0.002	1.100	1.056	1.688	1.576	0.067	0.045	-0.001	-120.199	154.467
2957.000	4.779	1.825	2.765	1.825	Inf	4.685	1.801	2.590	1.801	Inf	126.484	126.159	176.568	175.558	0.490	0.520	-0.004	1.100	1.056	1.688	1.576	0.067	0.045	-0.001	-130.535	168.473
2958.000	5.388	1.995	3.272	1.995	Inf	4.414	1.911	2.654	1.911	Inf	126.494	126.181	176.555	175.661	0.453	0.441	0.005	1.100	1.056	1.688	1.576	0.067	0.045	-0.001	-101.977	139.937
2959.000	4.469	1.936	2.625	1.936	Inf	4.349	1.869	2.629	1.869	Inf	126.452	126.140	176.425	175.493	0.422	0.511	0.002	1.100	1.056	1.688	1.576	0.067	0.045	-0.001	-126.760	162.110
2960.000	4.443	1.797	2.609	1.797	Inf	4.491	1.722	2.589	1.722	Inf	126.410	126.108	176.322	175.571	0.360	0.391	-0.003	1.100	1.056	1.688	1.576	0.067	0.045	-0.001	-125.517	160.483
2961.000	4.404	2.033	2.559	2.033	Inf	4.077	1.946	2.450	1.946	Inf	126.438	126.125	176.387	175.441	0.378	0.568	-0.002	1.100	1.056	1.688	1.576	0.067	0.045	-0.001	-99.296	138.206
2962.000	4.650	1.821	2.635	1.821	Inf	4.245	1.722	2.518	1.722	Inf	126.443	126.107	176.451	175.467	0.447	0.538	0.006	1.100	1.056	1.688	1.576	0.067	0.045	-0.001	-49.290	111.724
2963.000	4.831	1.604	2.906	1.604	Inf	4.556	1.515	2.675	1.515	Inf	126.437	126.093	176.464	175.338	0.542	0.585	-0.014	1.100	1.056	1.688	1.576	0.067	0.045	-0.001	-116.807	151.312
2964.000	5.298	1.398	3.240	1.398	Inf	5.371	1.304	3.233	1.304	Inf	126.480	126.113	176.438	175.454	0.490	0.494	0.012	1.100	1.056	1.688	1.576	0.067	0.045	-0.001	75.154	55.644
2965.000	4.728	1.518	2.740	1.518	Inf	4.465	1.451	2.644	1.451	Inf	126.535	126.142	176.438	175.415	0.436	0.587	-0.012	1.100	1.056	1.688	1.576	0.067	0.045	-0.001	-106.687	143.219
2966.000	4.533	1.324	2.817	1.324	Inf	4.608	1.298	2.768	1.298	Inf	126.438	126.126	176.322	175.558	0.367	0.397	0.008	1.100	1.056	1.688	1.576	0.067	0.045	-0.001	90.218	47.360
2967.000	4.611	1.544	2.649	1.544	Inf	5.281	1.533	3.187	1.533	Inf	126.479	126.177	176.400	175.558	0.386	0.455	0.011	1.100	1.056	1.688	1.576	0.067	0.045	-0.001	-120.994	155.242
2968.000	4.313	1.805	2.637	1.805	Inf	4.168	1.766	2.409	1.766	Inf	126.519	126.210	176.413	175.648	0.328	0.436	0.001	1.100	1.056	1.688	1.576	0.067	0.045	-0.001	-122.677	156.996
2969.000	3.730	1.980	2.276	1.980	Inf	4.155	1.940	2.289	1.940	Inf	126.525	126.245	176.374	175.817	0.278	0.278	-0.030	1.100	1.056	1.688	1.576	0.067	0.045	-0.001	15.960	83.124
2970.000	3.575	2.217	2.072	2.217	Inf	3.339	2.171	1.995	2.171	Inf	126.561	126.278	176.438	175.830	0.273	0.336	0.003	1.100	1.056	1.688	1.576	0.067	0.045	-0.001	10.869	85.325
2971.000	3.329	2.151	1.974	2.151	Inf	3.275	2.118	1.957	2.118	Inf	126.524	126.301	176.387	176.102	0.131	0.154	0.015	1.100	1.056	1.688	1.576	0.067	0.045	-0.001	-14.480	96.233
2972.000	345.186	2.823	163.409	2.823	Inf	348.734	2.738	160.406	2.738	Inf	131.721	124.382	176.451	146.419	2.729	27.303	0.265	1.100	1.056	1.688	1.576	0.067	0.045	-0.001	62.159	61.754
2973.000	4.805	1.466	2.748	1.466	Inf	5.656	1.490	3.384	1.490	Inf	126.546	126.188	176.542	175.635	0.481	0.426	0.032	1.100	1.056	1.688	1.576	0.067	0.045	-0.001	28.934	77.459
2974.000	5.285	1.166	3.321	1.166	Inf	5.307	1.168	3.189	1.168	Inf	126.466	126.147	176.361	175.519	0.334	0.508	-0.016	1.100	1.056	1.688	1.576	0.067	0.045	-0.001	29.662	77.134
2975.000	4.624	1.288	2.728	1.288	Inf	4.724	1.261	2.734	1.261	Inf	126.477	126.175	176.361	175.804	0.283	0.273	-0.005	1.100	1.056	1.688	1.576	0.067	0.045	-0.001	-92.439	133.931
2976.000	4.598	1.459	2.695	1.459	Inf	5.721	1.441	3.516	1.441	Inf	126.535	126.235	176.387	175.791	0.276	0.319	0.006	1.100	1.056	1.688	1.576	0.067	0.045	-0.001	114.180	31.068
2977.000	4.702	1.468	2.817	1.468	Inf	4.491	1.428	2.694	1.428	Inf	126.598	126.276	176.438	175.765	0.309	0.365	0.009	1.100	1.056	1.688	1.576	0.067	0.045	-0.001	-100.894	139.168
2978.000	4.585	1.873	2.691	1.873	Inf	4.517	1.825	2.625	1.825	Inf	126.661	126.299	176.697	175.674	0.531	0.492	-0.005	1.100	1.056	1.688	1.576	0.067	0.045	-0.001	-49.419	111.749
2979.000	4.676	2.021	2.637	2.021	Inf	4.672	1.953	2.763	1.953	Inf	126.635	126.296	176.581	175.480	0.445	0.656	0.009	1.100	1.056	1.688	1.576	0.067	0.045	-0.001	-41.261	108.022
2980.000	4.495	1.975	2.507	1.975	Inf	4.530	1.966	2.527	1.966	Inf	126.499	126.173	176.374	175.506	0.388	0.480	0.007	1.100	1.056	1.688	1.576	0.067	0.045	-0.001	-119.436	153.691
2981.000	4.598	1.763	2.723	1.763	Inf	4.569	1.762	2.646	1.762	Inf	126.460	126.041	176.257	175.338	0.441	0.479	-0.008	1.100	1.056	1.688	1.576	0.067	0.045	-0.001	-128.356	164.660
2982.000	4.754	1.732	2.745	1.732	Inf	5.553	1.722	3.418	1.722	Inf	126.391	126.002	176.231	175.364	0.425	0.443	-0.019	1.100	1.056	1.688	1.576	0.067	0.045	-0.001	14.199	83.874
2983.000	4.624	1.817	2.627	1.817	Inf	4.439	1.796	2.554	1.796	Inf	126.397	126.013	176.270	175.286	0.447	0.537	-0.002	1.100	1.056	1.688	1.576	0.067	0.045	-0.001	106.103	37.121
2984.000	4.624	1.627	2.737	1.627	Inf	4.284	1.590	2.549	1.590	Inf	126.389	126.039	176.218	175.441	0.366	0.411	0.013	1.100	1.056	1.688	1.576	0.067	0.045	-0.001	123.439	21.959
2985.000	4.598	1.317	2.777	1.317	Inf	4.491	1.299	2.708	1.299	Inf	126.379	126.009	176.179	175.299	0.350	0.530	0.004	1.100	1.056	1.688	1.576	0.067	0.045	-0.001	-86.101	130.321
2986.000	4.844	1.293	2.710	1.293	Inf	4.388	1.284	2.709	1.284	Inf	126.477	126.091	176.231	175.454	0.313	0.464	0.000	1.100	1.056	1.688	1.576	0.067	0.045	-0.001	90.635	47.102
2987.000	3.834	1.699	2.377	1.699	Inf	3.922	1.688	2.335	1.688	Inf	126.379	126.102	176.128	175.635	0.224	0.268	-0.003	1.100	1.056	1.688	1.576	0.067	0.045	-0.001	44.933	70.279
2988.000	3.989	1.628	2.424	1.628	Inf	4.077	1.613	2.395	1.613	Inf	126.432	126.110	176.166	175.648	0.221	0.297	0.006	1.100	1.056	1.688	1.576	0.067	0.045	-0.001	19.236	81.695
2989.000	3.899	1.611	2.358	1.611	Inf	3.870	1.595	2.419	1.595	Inf	126.433	126.120	176.141	175.674	0.192	0.274	0.007	1.100	1.056	1.688	1.576	0.067	0.045	-0.001	-5.508	92.370
2990.000	3.847	1.710	2.352	1.710	Inf	3.818	1.687	2.311	1.687	Inf	126.460	126.151	176.231	175.752	0.261	0.219	-0.005	1.100	1.056	1.688	1.576	0.067	0.045	-0.001	-15.816	96.819
2991.000	3.847	1.679	2.340	1.679	Inf	3.922	1.657	2.337	1.657	Inf	126.487	126.166	176.218	175.752	0.248	0.218	-0.001	1.100	1.056	1.688	1.576	0.067	0.045	-0.001	39.660	72.682
2992.000	4.015	1.568	2.418	1.568	Inf	3.896	1.549	2.389	1.549	Inf	126.515	126.153	176.283	175.713	0.313	0.257	0.012	1.100	1.056	1.688	1.576	0.067	0.045	-0.001	-20.162	98.705
2993.000	3.704	1.971	2.275	1.971	Inf	3.805	1.913	2.283	1.913	Inf	126.454	126.179	176.231	175.726	0.207	0.298	-0.022	1.100	1.056	1.688	1.576	0.067	0.045	-0.001	32.462	75.899
2994.000	3.432	2.079	2.094	2.079	Inf	3.352	2.027	2.034	2.027	Inf	126.472	126.210	176.322	175.843	0.274	0.205	0.016	1.100	1.056	1.688	1.576	0.067	0.045	-0.001	-35.466	105.433
2995.000	3.510	2.043	2.095	2.043	Inf	3.378	1.985	2.080	1.985	Inf	126.511	126.214	176.309	175.817	0.221	0.271	0.004	1.100	1.056	1.688	1.576	0.067	0.045	-0.001	52.860	66.633
2996.000	3.329	2.144	2.020	2.144	Inf	3.249	2.090	1.984	2.090	Inf	126.491	126.252	176.361	175.895	0.220	0.246	-0.018	1.100	1.056	1.688	1.576	0.067	0.045	-0.001	-8.293	93.566
2997.000	3.342	2.139	2.038	2.139	Inf	3.326	2.090	2.014	2.090	Inf	126.494	126.267	176.296	175.946	0.161	0.189	0.003	1.100	1.056	1.688	1.576	0.067	0.045	-0.001	-14.083	96.063
2998.000	3.717	1.937	2.247	1.937	Inf	3.624	1.896	2.209	1.896	Inf	126.480	126.203	176.270	175.804	0.198	0.268	0.014	1.100	1.056	1.688	1.576	0.067	0.045	-0.001	43.262	71.057
2999.000	3.873	1.629	2.371	1.629	Inf	3.831	1.598	2.348	1.598	Inf	126.493	126.195	176.283	175.778	0.242	0.263	-0.003	1.100	1.056	1.688	1.576	0.067	0.045	-0.001	-49.557	111.832
3000.000	4.106	1.514	2.427	1.514	Inf	3.986	1.492	2.414	1.492	Inf	126.522	126.207	176.283	175.493	0.227	0.563	-0.013	1.100	1.056	1.688	1.576	0.067	0.045	-0.001	65.992	60.319
3001.000	3.834	1.640	2.390	1.640	Inf	3.779	1.611	2.324	1.611	Inf	126.522	126.230	176.296	175.843	0.228	0.226	-0.000	1.100	1.056	1.688	1.576	0.067	0.045	-0.001	94.721	44.716
3002.000	3.808	1.864	2.312	1.864	Inf	3.715	1.821	2.295	1.821	Inf	126.521	126.258	176.283	175.946	0.170	0.167	0.025	1.100	1.056	1.688	1.576	0.067	0.045	-0.001	32.628	75.835
3003.000	3.743	1.805	2.266	1.805	Inf	3.766	1.763	2.241	1.763	Inf	126.486	126.231	176.231	175.869	0.157	0.206	0.005	1.100	1.056	1.688	1.576	0.067	0.045	-0.001	-112.130	147.267
3004.000	4.119	1.561	2.479	1.561	Inf	3.999	1.528	2.449	1.528	Inf	126.535	126.246	176.257	175.843	0.172	0.242	0.000	1.100	1.056	1.688	1.576	0.067	0.045	-0.001	-122.244	156.487
3005.000	4.210	1.256	2.531	1.256	Inf	4.090	1.239	2.519	1.239	Inf	126.516	126.231	176.348	175.907	0.236	0.204	-0.029	1.100	1.056	1.688	1.576	0.067	0.045	-0.001	11.968	84.849
