"TimeStamp (DateTime)","Device Name (String)","Cable 1 Temperature (Degs. C)","Cable 2 Temperature (Degs. C)","Cable 3 Temperature (Degs. C)","Analog Input Loss Reason Code (AI LC)","Bottom Oil Temperature (Degs. C)","Wireless Signal Strength (%)","CPU Boot Counter (AI LC)","Enclosure Temperature (Degs. C)","Ambient Temperature (Degs. C)","Sensor Regulated Input Power Voltage (mV)","Metering Channel Sensor (1 = Rog Coil) (BITMAP)","Sensor Energy Storage Voltage (mV)","System Freqency Determination (BITMAP)","Apparent Power Winding 1 (kVA) (kVA)","KVarHr Accumulated Winding 1 (KVarHr)","KVarHr Accumulated Winding 1 (Rolling) (KVarHr)","KWHr Accumulated Winding 1 (KWHr)","KWHr Accumulated Winding 1 (Rolling) (KWHr)","Apparent Power Winding 2 (kVA) (kVA)","KVarHr Accumulated Winding 2 (KVarHr)","KVarHr Accumulated Winding 2 (Rolling) (KVarHr)","KWHr Accumulated Winding 2 (KWHr)","KWHr Accumulated Winding 2 (Rolling) (KWHr)","Apparent Power Winding 3 (kVA) (kVA)","KVarHr Accumulated Winding 3 (KVarHr)","KVarHr Accumulated Winding 3 (Rolling) (KVarHr)","KWHr Accumulated Winding 3 (KWHr)","KWHr Accumulated Winding 3 (Rolling) (KWHr)","Winding 1 Current (Amps) (Amps)","Winding 1 Fault Magnitude (Amps)","Winding 1 K-Factor (BLANK2)","Winding 1 Power Factor (PF)","Winding 1 Current THD % (%2)","Winding 1 Voltage THD % (%2)","Feeder 1 Phase A Voltage (Volts)","Winding 2 Current (Amps) (Amps)","Winding 2 Fault Magnitude (Amps)","Winding 2 K-Factor (BLANK2)","Winding 2 Power Factor (PF)","Winding 2 Current THD % (%2)","Winding 2 Voltage THD % (%2)","Feeder 1 Phase B Voltage (Volts)","Winding 3 Current (Amps) (Amps)","Winding 3 Fault Magnitude (Amps)","Winding 3 K-Factor (BLANK2)","Winding 3 Power Factor (PF)","Winding 3 Current THD % (%2)","Winding 3 Voltage THD % (%2)","Feeder 1 Phase C Voltage (Volts)","Winding 1 Hotspot Temperature (Degs. C)","Transformer Top Oil 1 Temperature (Degs. C)","Winding 2 Hotspot Temperature (Degs. C)","Transformer Top Oil 2 Temperature (Degs. C)","Winding 3 Hotspot Temperature (Degs. C)","Transformer Top Oil 3 Temperature (Degs. C)","Winding 1 Current Harmonics Seq (BITMAP)","Winding 1 Voltage Harmonics Seq (BITMAP)","Winding 1 Percent Load (%)","Winding 2 Current Harmonics Seq (BITMAP)","Winding 2 Voltage Harmonics Seq (BITMAP)","Winding 2 Percent Load (%)","Winding 3 Current Harmonics Seq (BITMAP)","Winding 3 Voltage Harmonics Seq (BITMAP)","Winding 3 Percent Load (%)","[DI 1]/LTC Cmd Fail","[DI 2]","[DI 3]","[DI 4]","[DI 5]","[DI 6]","[DI 7]","[DI 8]","[DI 9]","[DI 10]","[DI 11]","[DI 12]","[DI 13]","[DI 14]","[DI 15]","[DI 16]","[DI 17]","[DI 18]","[DI 19","[DI 20]","[DI 21]","[DI 22]","[DI 23]","[DI 24]","Top Oil Temp Alarm","Top Oil Temp Trip","Tank-LTC LO Temp","Tank-LTC LO-LO Temp","Overload Alarm","Cooling Load Alarm","Winding Hotspot Alarm","Winding Hotspot Trip","Enclosure Temp Alarm","Analog 2 Alarm","Voltage Sag/Swell Alarm","Gas Device Alarm","Analog Sensor Loss","LTC Motor Amps Alarm","K-Factor Alarm	","Fault Current Alarm	","Power Loss Alarm	","Power Factor Alarm","Not Used","Not Used","CoolEfficiency Alarm","Bushing Condition Alarm","LTC Excess Ops","LTC Excess Reversals"
"2013-12-16T00:11:15.0000000","TIQ_89011704258004089474","-100","-100","-100","0","-100","48","397","35.2","35.2","4940","1","4602","60","-2218.8","3243528.29999998","6099.3","3246254.5","2272","-2219.7","2432022.1","673.6","2433453.7","2105.2","-2219.3","2430503","5708","2423291.4","5049.9","23707","0","1.06","0","9.65","2.15","1070.5","23707","0","1.04","-2.4","8.11","2.6","1070.5","23707","0","1.08","-2.4","8.27","2.5","1070.5","-100","-100","-100","-100","-100","-100","0","0","23707","0","0","23707","0","0","23707","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2013-12-16T01:11:15.0000000","TIQ_89011704258004089474","-100","-100","-100","0","-100","48","397","35.3","35.3","4948","1","4602","60","-2219","3250081.19999998","6098.7","3252807.1","2271.1","-2219.5","2437050.6","5702.1","2438482.5","580.5","-2219.2","2435531.5","4183","2428320","3525","23708","0","1.06","0","9.65","2.15","1070.5","23709","0","1.04","-2.4","8.11","2.6","1070.5","23708","0","1.08","-2.4","8.27","2.5","1070.5","-100","-100","-100","-100","-100","-100","0","0","23708","0","0","23708","0","0","23708","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2013-12-16T02:11:15.0000000","TIQ_89011704258004089474","-100","-100","-100","0","-100","48","397","35.2","35.2","4948","1","4602","60","-2218.9","3256633.99999998","6098","3259359.8","2270.3","-2219.4","2442282.6","4380.6","2443714.9","5812.9","-2219.2","2440763.6","2861.6","2433552.2","2203.7","23708","0","1.06","0","9.65","2.15","1070.5","23708","0","1.04","-2.4","8.11","2.6","1070.5","23708","0","1.08","-2.4","8.27","2.5","1070.5","-100","-100","-100","-100","-100","-100","0","0","23708","0","0","23708","0","0","23708","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2013-12-16T03:11:15.0000000","TIQ_89011704258004089474","-100","-100","-100","0","-100","48","397","35.2","35.2","4869","1","4600","60","-2218.9","3263186.89999998","6097.4","3265912.4","2269.4","-2219.4","2447311","2855.5","2448743.7","4288.2","-2219.2","2445792.1","1336.6","2438580.8","678.8","23708","0","1.06","0","9.65","2.15","1070.5","23709","0","1.04","-2.4","8.11","2.6","1070.5","23708","0","1.08","-2.4","8.27","2.5","1070.5","-100","-100","-100","-100","-100","-100","0","0","23708","0","0","23709","0","0","23708","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2013-12-16T04:11:16.0000000","TIQ_89011704258004089474","-100","-100","-100","0","-100","1","397","35.3","35.3","4901","1","4595","60","-2218","3269739.69999998","6096.7","3272465","2268.5","-2218.5","2452542.9","1533.9","2453976","2967","-2218.3","2451024.1","15.1","2443813.1","5911.1","23707","0","1.06","0","9.65","2.15","1070.5","23708","0","1.04","-2.4","8.11","2.6","1070.5","23707","0","1.08","-2.4","8.27","2.5","1070.5","-100","-100","-100","-100","-100","-100","0","0","23707","0","0","23708","0","0","23707","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2013-12-16T05:11:17.0000000","TIQ_89011704258004089474","-100","-100","-100","0","-100","1","397","35.3","35.3","4937","1","4593","60","-2218.2","3276292.59999998","6096.1","3279017.6","2267.6","-2218.9","2457571.4","8.9","2459004.9","1442.4","-2218.5","2456052.8","5043.8","2448841.8","4386.3","23708","0","1.06","0","9.65","2.15","1070.5","23709","0","1.04","-2.4","8.11","2.6","1070.5","23709","0","1.08","-2.4","8.27","2.5","1070.5","-100","-100","-100","-100","-100","-100","0","0","23708","0","0","23709","0","0","23708","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2013-12-16T06:11:17.0000000","TIQ_89011704258004089474","-100","-100","-100","0","-100","1","397","35.3","35.3","4934","1","4592","60","-2219.3","3282845.39999998","6095.4","3285570.1","2266.6","-2219.7","2462803.4","5240.9","2464237.3","121.3","-2219.5","2461284.8","3722.3","2454074.1","3065.1","23708","0","1.06","0","9.65","2.15","1070.5","23709","0","1.04","-2.4","8.11","2.6","1070.5","23708","0","1.08","-2.4","8.27","2.5","1070.5","-100","-100","-100","-100","-100","-100","0","0","23708","0","0","23709","0","0","23709","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2013-12-16T07:11:16.0000000","TIQ_89011704258004089474","-100","-100","-100","0","-100","1","397","35.3","35.3","4935","1","4592","60","-2219.3","3289398.19999998","6094.7","3292122.6","2265.6","-2219.7","2468035.4","3919.4","2469469.8","5353.8","-2219.4","2466516.9","2400.9","2459306.3","1743.8","23709","0","1.06","0","9.65","2.15","1070.5","23709","0","1.04","-2.4","8.11","2.6","1070.5","23709","0","1.08","-2.4","8.27","2.5","1070.5","-100","-100","-100","-100","-100","-100","0","0","23708","0","0","23709","0","0","23709","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2013-12-16T08:11:17.0000000","TIQ_89011704258004089474","-100","-100","-100","0","-100","1","397","35.2","35.2","4925","1","4600","60","-2219.3","3295951.09999998","6094.1","3298675.1","2264.6","-2219.6","2472860.3","2190.8","2474295.1","3625.6","-2219.3","2471341.9","672.4","2464131.5","15.5","23709","0","1.06","0","9.65","2.15","1070.5","23709","0","1.04","-2.4","8.11","2.6","1070.5","23709","0","1.08","-2.4","8.27","2.5","1070.5","-100","-100","-100","-100","-100","-100","0","0","23708","0","0","23708","0","0","23708","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2013-12-16T09:11:18.0000000","TIQ_89011704258004089474","-100","-100","-100","0","-100","1","397","35.2","35.2","4943","1","4604","60","-2219.2","3302503.89999998","6093.4","3305227.6","2263.6","-2219.4","2478092.2","869.2","2479527.49999999","2304.5","-2219.3","2476574","5904.5","2469363.9","5247.9","23708","0","1.06","0","9.65","2.15","1070.5","23709","0","1.04","-2.4","8.11","2.6","1070.5","23709","0","1.08","-2.4","8.27","2.5","1070.5","-100","-100","-100","-100","-100","-100","0","0","23708","0","0","23709","0","0","23708","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2013-12-16T10:11:17.0000000","TIQ_89011704258004089474","-100","-100","-100","0","-100","1","397","35.1","35.1","4974","1","4599","60","-2219.7","3309056.79999998","6092.8","3311780","2262.5","-2220","2483527.7","6304.7","2484963.39999999","1186.9","-2219.9","2482009.6","4786.6","2474799.7","4130.2","23709","0","1.06","0","9.65","2.15","1070.5","23709","0","1.04","-2.4","8.11","2.6","1070.5","23709","0","1.08","-2.4","8.27","2.5","1070.5","-100","-100","-100","-100","-100","-100","0","0","23709","0","0","23709","0","0","23709","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2013-12-16T11:11:17.0000000","TIQ_89011704258004089474","-100","-100","-100","0","-100","1","397","35.2","35.2","4954","1","4604","60","-2219.7","3315609.59999998","6092.1","3318332.4","2261.4","-2220","2488352.6","4576.1","2489788.89999999","6012.4","-2219.9","2486834.6","3058.1","2479625","2402","23709","0","1.06","0","9.65","2.15","1070.5","23709","0","1.04","-2.4","8.11","2.6","1070.5","23709","0","1.08","-2.4","8.27","2.5","1070.5","-100","-100","-100","-100","-100","-100","0","0","23709","0","0","23709","0","0","23709","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2013-12-16T12:11:21.0000000","TIQ_89011704258004089474","-100","-100","-100","0","-100","51","397","35.7","35.7","4916","1","4597","60","-2219.6","3322162.49999998","6091.5","3324884.9","2260.4","-2220","2492973.9","2643.9","2494410.69999999","4080.7","-2219.9","2491456.1","1126.1","2484246.7","470.2","23709","0","1.06","0","9.65","2.15","1070.5","23709","0","1.04","-2.4","8.11","2.6","1070.5","23709","0","1.08","-2.4","8.27","2.5","1070.5","-100","-100","-100","-100","-100","-100","0","0","23709","0","0","23709","0","0","23709","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2013-12-16T15:36:23.0000000","TIQ_89011704258004089474","-100","-100","-100","0","-100","1","397","35.3","35.3","4941","15","4593","60","1616.2","3322624.49999998","0","3329178","0","1616.1","2497345.4","461.9","2497345.39999999","461.9","1616.1","2497345.4","461.9","2490791.9","461.9","-5728","0","1.06","0","9.65","2.15","1070.5","-5728","0","1.04","-2.4","8.11","2.6","1070.5","-5728","0","1.08","-2.4","8.27","2.5","1070.5","-100","-100","-100","-100","-100","-100","0","0","-26788","0","0","-26788","0","0","-26788","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2013-12-16T15:41:05.0000000","TIQ_89011704258004089474","-100","-100","-100","0","-100","1","397","35.5","35.5","4932","15","4595","60","1615.9","3322624.49999998","0","3329178","0","1615.8","2501544.9","4661.4","2501544.89999999","4661.4","1615.8","2501544.9","4661.4","2494991.4","4661.4","-5728","0","1.06","0","9.65","2.15","1070.5","-5728","0","1.04","-2.4","8.11","2.6","1070.5","-5728","0","1.08","-2.4","8.27","2.5","1070.5","-100","-100","-100","-100","-100","-100","0","0","-26788","0","0","-26788","0","0","-26788","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2013-12-16T15:45:01.0000000","TIQ_89011704258004089474","-100","-100","-100","0","-100","41","398","35.4","35.4","4931","15","4593","60","-78.1","3329177.59999998","6553.1","3335730.7","6552.7","83.8","2505579.7","2142.7","2505580.1","2143.1","83.4","2505579.8","2142.8","2499026.6","2143.1","292","0","0","-87.8","0","0","274.6","306","0","0","87.2","0","0","273.8","307","0","0","80.6","0","0","274.7","-100","-100","-100","-100","-100","-100","0","0","28","0","0","30","0","0","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2013-12-16T15:49:21.0000000","TIQ_89011704258004089474","-100","-100","-100","0","-100","41","398","35.8","35.8","4925","15","4588","60","-80.8","3335728.49999998","6550.5","3342279.7","6548.2","86.6","2505582.4","2145.4","2505584.99999999","2148","85.8","2505583.1","2146.1","2499031","2147.5","295","0","0","-87.8","0","0","274.4","317","0","0","87.5","0","0","273.4","312","0","0","82.6","0","0","275.2","-100","-100","-100","-100","-100","-100","0","0","29","0","0","31","0","0","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2013-12-16T15:54:21.0000000","TIQ_89011704258004089474","-100","-100","-100","0","-100","41","398","35.8","35.8","4938","15","4595","60","-72.6","3342278.69999998","6547.2","3348827.8","6542.8","77.9","2505585.9","2148.9","2505590.79999999","2153.8","77.6","2505587.2","2150.2","2499036.3","2152.8","273","0","1.02","-84.5","2.48","2.33","274.6","290","0","1.02","86","7.61","2.79","273.5","291","0","1.02","76.9","4.87","2.61","275.8","-100","-100","-100","-100","-100","-100","0","0","27","0","0","29","0","0","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2013-12-16T15:59:21.0000000","TIQ_89011704258004089474","-100","-100","-100","0","-100","41","398","35.6","35.6","4946","15","4584","60","-79.5","3348829.19999998","6544.2","3355376.4","6537.9","85.1","2505589","2152","2505596.09999999","2159.1","82.8","2505590.8","2153.8","2499041.1","2157.6","290","0","1.02","-89.2","2.48","2.33","274.5","312","0","1.02","88.8","7.61","2.79","273.4","301","0","1.02","81","4.87","2.61","275.3","-100","-100","-100","-100","-100","-100","0","0","29","0","0","31","0","0","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2013-12-16T16:04:21.0000000","TIQ_89011704258004089474","-100","-100","-100","0","-100","41","398","35.6","35.6","4931","15","4592","60","-71.8","3355379.39999998","6540.9","3361924.5","6532.5","78.6","2505592.4","2155.4","2505601.89999999","2164.9","76.9","2505594.9","2157.9","2499046.3","2162.8","262","0","1.02","-81.2","2.48","2.33","274.6","288","0","1.02","82.7","7.61","2.79","273.5","280","0","1.02","75.7","4.87","2.61","275.3","-100","-100","-100","-100","-100","-100","0","0","26","0","0","28","0","0","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2013-12-16T16:09:21.0000000","TIQ_89011704258004089474","-100","-100","-100","0","-100","41","398","35.6","35.6","4915","15","4594","60","-74.6","3361929.89999998","6537.9","3368473","6527.5","80.6","2505595.6","2158.6","2505607.29999999","2170.3","80.6","2505598.7","2161.7","2499051.3","2167.8","277","0","1.04","-88.8","4.88","2.33","274.5","290","0","1.04","88.1","8.21","2.83","273.4","284","0","1.04","81.6","9.11","2.63","275.3","-100","-100","-100","-100","-100","-100","0","0","27","0","0","29","0","0","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2013-12-16T16:14:22.0000000","TIQ_89011704258004089474","-100","-100","-100","0","-100","41","398","35.5","35.5","4924","15","4599","60","-76.2","3368480.09999998","6534.6","3375021.2","6522.2","79.1","2505599","2162","2505613.09999999","2176.1","78.9","2505602.7","2165.7","2499056.5","2173","278","0","1.04","-83.6","4.88","2.33","274.4","290","0","1.04","84.4","8.21","2.83","273.5","287","0","1.04","79","9.11","2.63","275","-100","-100","-100","-100","-100","-100","0","0","27","0","0","29","0","0","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2013-12-16T16:19:21.0000000","TIQ_89011704258004089474","-100","-100","-100","0","-100","41","398","35.5","35.5","4915","15","4595","60","-59.8","3375030.39999998","6531.4","3381569.4","6516.9","61.1","2505602.3","2165.3","2505618.69999999","2181.7","62.2","2505606.6","2169.6","2499061.6","2178.1","218","0","1.04","-87.9","4.88","2.33","275.2","223","0","1.04","87.6","8.21","2.83","274.3","226","0","1.04","80.6","9.11","2.63","276.2","-100","-100","-100","-100","-100","-100","0","0","21","0","0","22","0","0","22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2013-12-16T16:24:21.0000000","TIQ_89011704258004089474","-100","-100","-100","0","-100","41","398","35.5","35.5","4886","15","4594","60","-72.8","3381580.69999998","6528.2","3388117.6","6511.6","77.1","2505605.6","2168.6","2505624.29999999","2187.3","76.3","2505610.6","2173.6","2499066.7","2183.2","272","0","1.01","-83.4","0","2.64","274.4","293","0","1.01","83.4","7.15","2.83","273.4","284","0","1.02","75.3","7.58","2.51","275.8","-100","-100","-100","-100","-100","-100","0","0","27","0","0","29","0","0","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2013-12-16T16:29:22.0000000","TIQ_89011704258004089474","-100","-100","-100","0","-100","41","398","35.4","35.4","4932","15","4586","60","-74.2","3388130.99999998","6525","3394666","6506.5","81.5","2505608.89999999","2171.9","2505629.89999999","2192.9","81","2505614.4","2177.4","2499071.8","2188.3","271","0","1.01","-85.4","0","2.64","274.5","298","0","1.01","87.7","7.15","2.83","273.4","294","0","1.02","78.4","7.58","2.51","275.2","-100","-100","-100","-100","-100","-100","0","0","27","0","0","29","0","0","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2013-12-16T16:34:21.0000000","TIQ_89011704258004089474","-100","-100","-100","0","-100","41","398","35.4","35.4","4949","15","4595","60","-74.5","3394681.19999998","6521.7","3401214.1","6501.1","79.4","2505612.29999999","2175.3","2505635.69999999","2198.7","78.8","2505618.5","2181.5","2499077","2193.5","272","0","1.01","-83.4","0","2.64","274.3","291","0","1.01","84.1","7.15","2.83","273.5","286","0","1.02","78.6","7.58","2.51","276","-100","-100","-100","-100","-100","-100","0","0","27","0","0","29","0","0","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2013-12-16T16:39:22.0000000","TIQ_89011704258004089474","-100","-100","-100","0","-100","41","398","35.4","35.4","4993","15","4593","60","-73.8","3401231.49999998","6518.5","3407762.5","6496","80.5","2505615.59999999","2178.6","2505641.19999999","2204.2","80.7","2505622.4","2185.4","2499082.1","2198.6","270","0","1.01","-86.4","0","2.34","274.5","297","0","1.01","87","5.65","2.78","273.4","290","0","1.02","81","4.71","2.64","275.4","-100","-100","-100","-100","-100","-100","0","0","27","0","0","29","0","0","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2013-12-16T16:44:21.0000000","TIQ_89011704258004089474","-100","-100","-100","0","-100","41","398","35.4","35.4","4947","15","4599","60","-77","3407781.69999998","6515.2","3414310.7","6490.7","82.5","2505618.99999999","2182","2505646.99999999","2210","81.2","2505626.5","2189.5","2499087.4","2203.9","281","0","1.01","-84.5","0","2.34","274.2","302","0","1.01","84.6","5.65","2.78","273.3","295","0","1.02","79.2","4.71","2.64","275.3","-100","-100","-100","-100","-100","-100","0","0","28","0","0","30","0","0","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2013-12-16T16:49:21.0000000","TIQ_89011704258004089474","-100","-100","-100","0","-100","41","398","35.5","35.5","4969","15","4575","60","-73.1","3414332.09999998","6512.1","3420859.2","6485.7","81.2","2505622.19999999","2185.2","2505652.49999999","2215.5","79.3","2505630.3","2193.3","2499092.3","2208.8","267","0","1.01","-83.8","0","2.34","274.4","298","0","1.01","85.5","5.65","2.78","273.2","288","0","1.02","77.8","4.71","2.64","275.1","-100","-100","-100","-100","-100","-100","0","0","26","0","0","29","0","0","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2013-12-16T16:54:21.0000000","TIQ_89011704258004089474","-100","-100","-100","0","-100","41","398","35.4","35.4","4931","15","4589","60","-73.6","3420882.29999998","6508.8","3427407.4","6480.4","81.2","2505625.69999999","2188.7","2505658.29999999","2221.3","79.8","2505634.4","2197.4","2499097.6","2214.1","281","0","1.01","-85.9","5.48","2.47","274.4","297","0","1.01","85.3","4.18","2.82","273.2","292","0","1.02","81.2","5.71","2.61","274.8","-100","-100","-100","-100","-100","-100","0","0","28","0","0","29","0","0","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2013-12-16T16:59:21.0000000","TIQ_89011704258004089474","-100","-100","-100","0","-100","41","398","35.4","35.4","4906","15","4599","60","-72.6","3427432.59999998","6505.6","3433955.8","6475.3","78.7","2505628.89999999","2191.9","2505663.89999999","2226.9","78.8","2505638.3","2201.3","2499102.6","2219.1","265","0","1.01","-82.4","5.48","2.47","274.3","288","0","1.01","83.8","4.18","2.82","273.5","287","0","1.02","77.5","5.71","2.61","275.7","-100","-100","-100","-100","-100","-100","0","0","26","0","0","28","0","0","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2013-12-16T17:04:21.0000000","TIQ_89011704258004089474","-100","-100","-100","0","-100","41","398","35.3","35.3","4912","15","4600","60","-73.4","3433982.89999998","6502.4","3440504.1","6470.1","82.3","2505632.39999999","2195.4","2505669.69999999","2232.7","80.2","2505642.4","2205.4","2499107.9","2224.4","268","0","1.01","-86.2","5.48","2.47","274.6","301","0","1.01","86.6","4.18","2.82","273.4","292","0","1.02","77.8","5.71","2.61","275.7","-100","-100","-100","-100","-100","-100","0","0","26","0","0","30","0","0","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2013-12-16T17:09:22.0000000","TIQ_89011704258004089474","-100","-100","-100","0","-100","41","398","35.4","35.4","4921","15","4598","60","-71","3440533.29999998","6499.3","3447052.6","6465.1","81.2","2505635.6","2198.6","2505675.29999999","2238.3","79.3","2505646.3","2209.3","2499112.9","2229.4","270","0","1.04","-86.1","10.23","2.5","274.6","303","0","1.02","86.3","9.13","2.73","273.5","296","0","1.02","80.8","7.87","2.47","275.7","-100","-100","-100","-100","-100","-100","0","0","27","0","0","30","0","0","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2013-12-16T17:14:21.0000000","TIQ_89011704258004089474","-100","-100","-100","0","-100","41","398","35.4","35.4","4906","15","4595","60","-75.4","3447083.49999998","6496","3453600.9","6459.9","78.3","2505638.99999999","2202","2505681.09999999","2244.1","79","2505650.4","2213.4","2499118.3","2234.8","275","0","1.04","-83.4","10.23","2.5","274.2","287","0","1.02","84.4","9.13","2.73","273.2","287","0","1.02","78.4","7.87","2.47","275.7","-100","-100","-100","-100","-100","-100","0","0","27","0","0","28","0","0","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
