0.187	15.155	15.129	15.198	25.049	25.062	28.755	10.916	24.522	19.529	20.045
0.192	15.156	15.132	15.197	25.055	25.075	28.761	10.934	24.524	19.529	20.046
0.196	15.150	15.130	15.193	25.012	25.073	28.731	10.938	24.526	19.529	20.046
0.200	15.152	15.126	15.196	25.012	25.018	28.742	10.975	24.527	19.529	20.046
0.204	15.149	15.128	15.194	25.013	25.028	28.737	10.970	24.529	19.530	20.047
0.208	15.151	15.125	15.197	25.042	25.055	28.756	10.993	24.531	19.530	20.047
0.212	15.153	15.129	15.201	25.043	25.054	28.805	10.997	24.532	19.530	20.048
0.217	15.152	15.129	15.197	25.056	25.101	28.799	11.006	24.534	19.530	20.048
0.221	15.154	15.127	15.199	25.107	25.091	28.815	11.010	24.536	19.531	20.049
0.225	15.153	15.133	15.196	25.084	25.105	28.792	10.952	24.537	19.531	20.049
0.229	15.154	15.129	15.198	25.111	25.108	28.782	10.949	24.539	19.531	20.049
0.233	15.153	15.132	15.198	25.095	25.123	28.761	10.899	24.541	19.531	20.050
0.238	15.153	15.131	15.197	25.060	25.126	28.720	10.906	24.543	19.531	20.050
0.242	15.154	15.129	15.198	25.079	25.088	28.727	10.910	24.544	19.532	20.051
0.246	15.153	15.131	15.192	25.089	25.096	28.730	10.918	24.546	19.532	20.051
0.250	15.156	15.132	15.196	25.103	25.041	28.753	10.953	24.548	19.532	20.052
0.254	15.152	15.134	15.195	25.061	25.050	28.749	10.927	24.548	19.533	20.051
0.258	15.153	15.134	15.194	25.041	25.074	28.754	10.946	24.549	19.533	20.051
0.263	15.148	15.134	15.200	24.964	25.054	28.801	10.964	24.549	19.533	20.051
0.267	15.148	15.123	15.190	24.975	25.011	28.756	10.961	24.549	19.534	20.051
0.271	15.144	15.123	15.190	24.996	25.017	28.752	10.943	24.549	19.534	20.050
0.275	15.141	15.118	15.184	24.982	24.990	28.722	10.937	24.550	19.534	20.050
0.279	15.142	15.117	15.179	25.033	24.989	28.694	10.899	24.550	19.535	20.050
0.283	15.140	15.124	15.184	25.019	25.120	28.704	10.853	24.550	19.535	20.049
0.287	15.144	15.121	15.186	25.014	25.105	28.708	10.900	24.551	19.535	20.049
0.292	15.145	15.125	15.189	25.036	25.142	28.730	10.878	24.551	19.536	20.049
0.296	15.147	15.123	15.189	25.040	25.153	28.746	10.908	24.551	19.536	20.048
0.300	15.151	15.122	15.191	25.052	25.065	28.789	10.961	24.551	19.537	20.048
0.304	15.152	15.127	15.191	25.069	25.086	28.811	10.952	24.552	19.537	20.048
0.308	15.156	15.128	15.193	25.071	25.092	28.828	10.985	24.552	19.537	20.047
0.312	15.156	15.132	15.196	25.065	25.103	28.805	10.983	24.552	19.538	20.047
0.317	15.154	15.136	15.193	25.059	25.106	28.790	10.990	24.553	19.538	20.047
0.321	15.155	15.132	15.198	25.066	25.089	28.819	10.980	24.553	19.538	20.046
0.325	15.156	15.136	15.197	25.052	25.081	28.799	10.991	24.553	19.539	20.046
0.329	15.155	15.135	15.201	25.044	25.071	28.767	10.983	24.553	19.539	20.046
0.333	15.157	15.131	15.199	25.026	25.099	28.749	10.960	24.554	19.540	20.046
0.337	15.154	15.131	15.196	24.965	25.083	28.720	10.980	24.553	19.539	20.045
0.342	15.150	15.120	15.194	24.992	24.988	28.700	10.973	24.553	19.539	20.044
0.346	15.152	15.120	15.185	25.014	24.992	28.666	10.954	24.552	19.538	20.043
0.350	15.148	15.117	15.186	25.017	24.934	28.675	10.930	24.552	19.538	20.042
0.354	15.149	15.118	15.183	25.020	24.942	28.704	10.922	24.551	19.537	20.041
0.358	15.148	15.116	15.184	25.001	25.031	28.719	10.903	24.551	19.536	20.040
0.362	15.145	15.113	15.187	24.954	25.032	28.774	10.926	24.550	19.536	20.038
0.367	15.147	15.107	15.184	24.982	25.051	28.774	10.946	24.550	19.535	20.037
0.371	15.143	15.107	15.183	25.006	25.052	28.755	10.914	24.549	19.535	20.036
0.375	15.145	15.104	15.182	25.019	25.008	28.755	10.918	24.549	19.534	20.035
0.379	15.143	15.108	15.181	25.068	25.012	28.751	10.865	24.548	19.533	20.034
0.383	15.140	15.108	15.181	25.043	25.043	28.753	10.864	24.548	19.533	20.033
0.388	15.145	15.107	15.180	25.074	25.049	28.740	10.858	24.547	19.532	20.032
0.392	15.146	15.114	15.179	25.079	25.091	28.743	10.868	24.547	19.532	20.031
0.396	15.143	15.112	15.179	25.070	25.064	28.760	10.898	24.546	19.531	20.030
0.400	15.148	15.114	15.180	25.085	25.053	28.750	10.915	24.545	19.530	20.029
0.404	15.149	15.119	15.180	25.091	25.056	28.726	10.919	24.545	19.530	20.028
0.408	15.148	15.122	15.183	25.077	25.108	28.738	10.894	24.544	19.529	20.027
0.412	15.155	15.124	15.184	25.108	25.120	28.763	10.952	24.544	19.529	20.026
0.417	15.151	15.131	15.187	25.111	25.126	28.779	10.964	24.543	19.528	20.025
0.421	15.151	15.126	15.190	25.094	25.127	28.805	10.993	24.543	19.528	20.024
0.425	15.156	15.128	15.191	25.106	25.057	28.823	11.020	24.544	19.528	20.025
0.429	15.149	15.127	15.189	25.025	25.065	28.812	11.008	24.545	19.529	20.025
0.433	15.153	15.126	15.191	25.017	25.080	28.820	11.017	24.546	19.529	20.025
0.437	15.147	15.130	15.191	24.973	25.084	28.821	11.011	24.547	19.530	20.026
0.442	15.143	15.125	15.190	24.961	25.073	28.806	11.024	24.548	19.530	20.026
0.446	15.147	15.126	15.195	25.031	25.073	28.795	10.987	24.549	19.531	20.027
0.450	15.145	15.128	15.192	25.022	25.041	28.782	10.969	24.550	19.531	20.027
0.454	15.147	15.124	15.194	25.039	25.040	28.787	10.943	24.551	19.532	20.027
0.458	15.148	15.130	15.193	25.035	25.107	28.771	10.912	24.552	19.532	20.028
0.463	15.147	15.127	15.192	25.017	25.105	28.742	10.914	24.553	19.533	20.028
0.467	15.148	15.125	15.192	25.041	25.082	28.735	10.907	24.554	19.533	20.028
0.471	15.147	15.128	15.190	25.076	25.096	28.740	10.940	24.555	19.534	20.029
0.475	15.145	15.120	15.188	25.069	24.975	28.725	10.947	24.556	19.534	20.029
0.479	15.145	15.122	15.188	25.041	24.988	28.733	10.922	24.557	19.535	20.029
0.483	15.147	15.122	15.188	25.023	25.060	28.757	10.924	24.557	19.535	20.030
0.488	15.147	15.121	15.190	24.965	25.041	28.802	10.977	24.558	19.535	20.030
0.492	15.154	15.128	15.192	24.976	25.106	28.837	11.032	24.559	19.536	20.030
0.496	15.148	15.127	15.192	24.987	25.103	28.828	11.006	24.560	19.536	20.031
0.500	15.147	15.124	15.190	24.998	25.043	28.807	11.006	24.561	19.537	20.031
0.504	15.151	15.125	15.193	25.054	25.050	28.776	10.965	24.561	19.537	20.031
0.508	15.143	15.123	15.187	25.040	25.063	28.727	10.897	24.561	19.538	20.030
0.512	15.148	15.124	15.192	25.062	25.069	28.753	10.936	24.560	19.539	20.029
0.517	15.145	15.124	15.191	25.065	25.074	28.741	10.918	24.559	19.540	20.028
0.521	15.143	15.122	15.187	25.071	25.069	28.728	10.914	24.558	19.541	20.028
0.525	15.149	15.124	15.193	25.092	25.071	28.778	10.954	24.558	19.542	20.027
0.529	15.148	15.123	15.190	25.071	25.070	28.781	10.944	24.557	19.542	20.026
0.533	15.156	15.127	15.194	25.093	25.123	28.808	10.964	24.556	19.543	20.025
0.537	15.151	15.128	15.196	25.036	25.125	28.807	10.957	24.555	19.544	20.024
0.542	15.149	15.122	15.188	25.041	25.080	28.766	10.950	24.555	19.545	20.023
0.546	15.147	15.123	15.193	25.062	25.080	28.798	10.943	24.554	19.546	20.022
0.550	15.143	15.121	15.186	25.025	25.029	28.768	10.947	24.553	19.546	20.021
0.554	15.146	15.119	15.188	25.041	25.027	28.774	10.951	24.553	19.547	20.021
0.558	15.147	15.127	15.189	25.018	25.087	28.794	10.932	24.552	19.548	20.020
0.562	15.145	15.124	15.187	24.990	25.081	28.756	10.955	24.551	19.549	20.019
0.567	15.146	15.128	15.190	25.011	25.099	28.751	10.955	24.550	19.550	20.018
0.571	15.148	15.128	15.192	25.060	25.105	28.747	10.938	24.550	19.550	20.017
0.575	15.148	15.125	15.189	25.087	25.037	28.726	10.920	24.549	19.551	20.016
0.579	15.152	15.129	15.192	25.109	25.049	28.731	10.941	24.548	19.552	20.015
0.583	15.150	15.127	15.190	25.095	25.041	28.741	10.943	24.547	19.553	20.014
0.588	15.149	15.129	15.190	25.049	25.040	28.757	10.958	24.546	19.553	20.014
0.592	15.153	15.131	15.193	25.057	25.071	28.782	11.006	24.544	19.553	20.014
0.596	15.149	15.128	15.190	25.034	25.054	28.761	10.975	24.542	19.553	20.014
0.600	15.154	15.131	15.190	25.041	25.060	28.758	10.975	24.540	19.553	20.014
0.604	15.150	15.131	15.194	25.010	25.071	28.790	10.967	24.537	19.553	20.014
0.608	15.149	15.125	15.189	25.003	25.071	28.778	10.962	24.535	19.552	20.014
0.613	15.149	15.124	15.192	25.004	25.063	28.814	10.974	24.533	19.552	20.014
0.617	15.140	15.114	15.187	24.989	24.996	28.795	10.941	24.531	19.552	20.014
0.621	15.149	15.110	15.183	25.081	25.003	28.779	10.950	24.529	19.552	20.014
0.625	15.144	15.117	15.184	25.054	25.016	28.778	10.903	24.527	19.552	20.014
0.629	15.145	15.115	15.182	25.058	25.030	28.788	10.913	24.524	19.552	20.014
0.633	15.153	15.119	15.188	25.093	25.105	28.831	10.952	24.522	19.551	20.014
0.638	15.140	15.120	15.182	24.983	25.080	28.777	10.936	24.520	19.551	20.015
0.642	15.146	15.109	15.184	25.035	25.045	28.789	10.982	24.518	19.551	20.015
0.646	15.147	15.116	15.184	25.071	25.051	28.829	10.970	24.516	19.551	20.015
0.650	15.144	15.113	15.182	25.056	25.002	28.819	10.985	24.513	19.551	20.015
0.654	15.153	15.116	15.190	25.125	25.018	28.908	11.019	24.511	19.551	20.015
0.658	15.149	15.119	15.183	25.062	25.050	28.906	11.034	24.509	19.550	20.015
0.662	15.149	15.114	15.186	25.025	25.041	28.914	11.050	24.507	19.550	20.015
0.667	15.155	15.122	15.184	25.056	25.141	28.903	11.020	24.505	19.550	20.015
0.671	15.152	15.121	15.183	25.077	25.117	28.850	11.040	24.503	19.550	20.015
0.675	15.159	15.125	15.186	25.114	25.131	28.837	11.009	24.503	19.552	20.015
0.679	15.153	15.128	15.182	25.119	25.151	28.789	10.969	24.503	19.554	20.015
0.683	15.146	15.121	15.182	25.096	25.101	28.769	10.946	24.503	19.556	20.015
0.687	15.151	15.120	15.182	25.061	25.104	28.770	10.944	24.503	19.558	20.015
0.692	15.145	15.126	15.184	25.037	25.093	28.800	10.955	24.503	19.560	20.015
0.696	15.148	15.122	15.186	25.021	25.089	28.842	10.993	24.503	19.562	20.015
0.700	15.154	15.134	15.188	25.012	25.135	28.884	11.040	24.503	19.564	20.016
0.704	15.142	15.132	15.188	25.002	25.141	28.892	11.053	24.503	19.566	20.016
0.708	15.147	15.127	15.189	25.035	25.130	28.877	11.057	24.503	19.568	20.016
0.713	15.148	15.131	15.190	25.083	25.133	28.839	11.022	24.503	19.570	20.016
0.717	15.145	15.126	15.191	25.114	25.067	28.830	11.020	24.503	19.572	20.016
0.721	15.153	15.132	15.194	25.216	25.089	28.869	10.984	24.503	19.573	20.016
0.725	15.150	15.135	15.194	25.213	25.065	28.877	11.001	24.503	19.575	20.016
0.729	15.153	15.132	15.196	25.225	25.064	28.883	11.029	24.503	19.577	20.016
0.733	15.156	15.136	15.193	25.196	25.100	28.872	11.020	24.503	19.579	20.016
0.737	15.149	15.131	15.193	25.079	25.089	28.838	11.000	24.503	19.581	20.016
0.742	15.154	15.132	15.192	25.112	25.121	28.815	10.982	24.503	19.583	20.017
0.746	15.147	15.134	15.197	25.071	25.096	28.842	10.985	24.503	19.585	20.017
0.750	15.150	15.118	15.193	25.073	24.976	28.852	11.024	24.503	19.587	20.017
0.754	15.154	15.120	15.194	25.114	24.986	28.870	10.990	24.503	19.589	20.017
0.758	15.148	15.115	15.191	25.078	24.944	28.857	10.962	24.504	19.590	20.016
0.763	15.156	15.114	15.186	25.097	24.946	28.807	11.002	24.505	19.592	20.016
0.767	15.150	15.127	15.189	25.085	25.036	28.787	10.939	24.507	19.593	20.015
0.771	15.152	15.123	15.191	25.134	25.045	28.766	10.927	24.508	19.595	20.014
0.775	15.157	15.125	15.190	25.167	25.072	28.768	10.921	24.509	19.596	20.014
0.779	15.147	15.125	15.189	25.118	25.071	28.777	10.891	24.510	19.597	20.013
0.783	15.154	15.117	15.188	25.142	25.041	28.780	10.928	24.511	19.599	20.012
0.787	15.146	15.122	15.183	25.069	25.034	28.808	10.935	24.512	19.600	20.012
0.792	15.146	15.118	15.186	25.065	25.020	28.839	11.010	24.513	19.602	20.011
0.796	15.152	15.119	15.187	25.153	25.029	28.877	10.981	24.514	19.603	20.011
0.800	15.150	15.124	15.185	25.135	25.058	28.877	10.985	24.515	19.605	20.010
0.804	15.154	15.122	15.190	25.187	25.043	28.846	11.008	24.516	19.606	20.009
0.808	15.153	15.129	15.185	25.159	25.081	28.816	10.943	24.517	19.607	20.009
0.812	15.151	15.128	15.191	25.116	25.089	28.814	10.951	24.518	19.609	20.008
0.817	15.150	15.129	15.189	25.158	25.102	28.794	10.901	24.519	19.610	20.008
0.821	15.148	15.129	15.188	25.140	25.094	28.795	10.931	24.520	19.612	20.007
0.825	15.148	15.129	15.191	25.134	25.061	28.813	10.952	24.521	19.613	20.006
0.829	15.149	15.128	15.188	25.133	25.077	28.809	10.950	24.522	19.615	20.006
0.833	15.153	15.131	15.194	25.120	25.065	28.852	10.987	24.523	19.616	20.005
0.838	15.153	15.131	15.195	25.096	25.078	28.850	11.017	24.524	19.617	20.005
0.842	15.155	15.130	15.193	25.114	25.035	28.832	11.026	24.523	19.617	20.004
0.846	15.153	15.131	15.194	25.121	25.039	28.828	10.972	24.523	19.617	20.003
0.850	15.149	15.128	15.189	25.109	25.010	28.796	10.958	24.523	19.617	20.003
0.854	15.149	15.130	15.196	25.117	25.005	28.829	10.940	24.522	19.617	20.002
0.858	15.151	15.127	15.194	25.106	25.014	28.841	10.971	24.522	19.617	20.001
0.863	15.154	15.127	15.196	25.106	25.006	28.834	10.992	24.521	19.617	20.001
0.867	15.156	15.126	15.193	25.128	25.013	28.823	10.990	24.521	19.617	20.000
0.871	15.159	15.124	15.190	25.169	25.009	28.791	10.964	24.521	19.617	19.999
0.875	15.157	15.136	15.191	25.181	25.106	28.761	10.887	24.520	19.617	19.999
0.879	15.156	15.133	15.194	25.156	25.087	28.775	10.947	24.520	19.617	19.998
0.883	15.161	15.137	15.197	25.128	25.135	28.798	10.958	24.519	19.617	19.997
0.887	15.154	15.134	15.196	25.052	25.151	28.814	10.943	24.519	19.617	19.996
0.892	15.160	15.120	15.193	25.096	25.026	28.828	10.976	24.519	19.617	19.996
0.896	15.155	15.125	15.186	25.102	25.034	28.828	10.950	24.518	19.617	19.995
0.900	15.149	15.116	15.186	25.091	24.912	28.828	10.964	24.518	19.617	19.994
0.904	15.152	15.122	15.186	25.118	24.925	28.844	10.948	24.517	19.617	19.994
0.908	15.142	15.120	15.186	25.065	24.931	28.843	10.963	24.517	19.617	19.993
0.913	15.149	15.114	15.193	25.076	24.935	28.839	10.978	24.517	19.617	19.992
0.917	15.149	15.116	15.186	25.073	25.017	28.807	10.945	24.516	19.617	19.992
0.921	15.146	15.113	15.194	25.074	24.987	28.825	10.896	24.516	19.617	19.991
0.925	15.156	15.111	15.190	25.108	25.044	28.806	10.859	24.512	19.617	19.991
0.929	15.145	15.117	15.186	25.084	25.035	28.793	10.876	24.507	19.617	19.990
0.933	15.146	15.106	15.189	25.088	24.976	28.798	10.886	24.503	19.617	19.990
0.937	15.151	15.109	15.180	25.136	25.005	28.750	10.911	24.499	19.617	19.989
0.942	15.145	15.112	15.183	25.134	24.973	28.758	10.910	24.495	19.617	19.989
0.946	15.152	15.107	15.182	25.162	24.966	28.756	10.857	24.490	19.617	19.989
0.950	15.155	15.121	15.181	25.173	25.062	28.757	10.833	24.486	19.617	19.988
0.954	15.148	15.119	15.182	25.094	25.040	28.791	10.893	24.482	19.617	19.988
0.958	15.155	15.127	15.181	25.050	25.124	28.796	10.917	24.477	19.618	19.987
0.962	15.145	15.126	15.184	24.983	25.129	28.820	10.934	24.473	19.618	19.987
0.967	15.149	15.124	15.185	25.012	25.097	28.851	10.998	24.469	19.618	19.986
0.971	15.150	15.125	15.188	25.065	25.101	28.859	11.002	24.464	19.618	19.986
0.975	15.146	15.121	15.189	25.077	24.998	28.864	11.010	24.460	19.618	19.986
0.979	15.157	15.124	15.189	25.157	25.028	28.847	11.022	24.456	19.618	19.985
0.983	15.146	15.129	15.189	25.100	25.016	28.819	10.977	24.451	19.618	19.985
0.987	15.148	15.127	15.192	25.081	25.026	28.799	10.993	24.447	19.618	19.984
0.992	15.148	15.128	15.192	25.082	25.062	28.797	10.996	24.443	19.618	19.984
0.996	15.145	15.126	15.194	25.054	25.038	28.827	10.983	24.438	19.618	19.983
1.000	15.155	15.124	15.197	25.095	25.051	28.852	10.998	24.434	19.618	19.983
1.004	15.149	15.128	15.194	25.060	25.047	28.839	10.976	24.430	19.618	19.983
1.008	15.149	15.125	15.195	25.055	25.045	28.841	10.982	24.424	19.619	19.983
1.013	15.151	15.125	15.194	25.068	25.049	28.843	10.994	24.419	19.620	19.983
1.017	15.149	15.129	15.193	25.070	25.086	28.842	10.997	24.413	19.621	19.984
1.021	15.154	15.125	15.197	25.154	25.092	28.860	10.996	24.407	19.622	19.984
1.025	15.154	15.134	15.194	25.159	25.107	28.849	10.940	24.401	19.623	19.984
1.029	15.148	15.132	15.198	25.115	25.113	28.854	10.935	24.396	19.624	19.985
1.033	15.145	15.126	15.194	25.084	25.045	28.831	10.943	24.390	19.625	19.985
1.038	15.146	15.127	15.194	25.044	25.051	28.842	10.938	24.384	19.625	19.985
1.042	15.150	15.123	15.194	25.070	25.027	28.855	10.985	24.378	19.626	19.986
1.046	15.152	15.126	15.193	25.130	25.027	28.812	10.977	24.372	19.627	19.986
1.050	15.154	15.129	15.193	25.134	25.029	28.793	10.937	24.367	19.628	19.987
1.054	15.153	15.130	15.196	25.114	25.014	28.814	10.936	24.361	19.629	19.987
1.058	15.153	15.131	15.196	25.077	25.041	28.804	10.947	24.355	19.630	19.987
1.062	15.157	15.131	15.199	25.061	25.049	28.838	10.993	24.349	19.631	19.988
1.067	15.159	15.131	15.198	25.093	25.041	28.855	11.034	24.344	19.632	19.988
1.071	15.156	15.131	15.197	25.095	25.042	28.839	11.028	24.338	19.633	19.988
1.075	15.157	15.131	15.198	25.106	25.019	28.825	11.012	24.332	19.634	19.989
1.079	15.154	15.130	15.199	25.084	25.012	28.813	10.959	24.326	19.635	19.989
1.083	15.155	15.130	15.198	25.081	25.060	28.807	10.943	24.321	19.636	19.990
1.087	15.156	15.128	15.197	25.102	25.063	28.809	10.967	24.315	19.636	19.990
1.092	15.155	15.131	15.196	25.119	25.101	28.819	10.969	24.312	19.636	19.990
1.096	15.157	15.129	15.198	25.168	25.096	28.812	10.957	24.311	19.636	19.991
1.100	15.159	15.137	15.201	25.164	25.132	28.829	10.935	24.310	19.635	19.991
1.104	15.159	15.136	15.206	25.157	25.129	28.831	10.939	24.309	19.635	19.992
1.108	15.159	15.135	15.203	25.130	25.089	28.815	10.927	24.308	19.634	19.992
1.113	15.158	15.136	15.202	25.113	25.099	28.821	10.935	24.307	19.634	19.993
1.117	15.157	15.131	15.202	25.131	25.014	28.821	10.984	24.306	19.633	19.993
1.121	15.159	15.134	15.201	25.219	25.040	28.812	10.919	24.305	19.633	19.994
1.125	15.159	15.133	15.201	25.252	25.025	28.819	10.914	24.304	19.632	19.994
1.129	15.157	15.134	15.202	25.282	25.009	28.803	10.878	24.303	19.632	19.995
1.133	15.156	15.134	15.200	25.261	25.045	28.782	10.840	24.302	19.631	19.995
1.137	15.156	15.131	15.202	25.209	25.025	28.794	10.867	24.300	19.631	19.996
1.142	15.163	15.133	15.204	25.225	25.062	28.819	10.914	24.299	19.630	19.996
1.146	15.159	15.131	15.202	25.207	25.059	28.830	10.926	24.298	19.629	19.997
1.150	15.163	15.132	15.202	25.202	25.048	28.832	10.934	24.297	19.629	19.997
1.154	15.159	15.134	15.202	25.189	25.060	28.846	10.913	24.296	19.628	19.998
1.158	15.151	15.128	15.201	25.172	24.999	28.847	10.896	24.295	19.628	19.998
1.163	15.152	15.129	15.200	25.165	25.029	28.848	10.898	24.294	19.627	19.999
1.167	15.144	15.128	15.200	25.178	25.014	28.840	10.882	24.293	19.627	19.999
1.171	15.140	15.124	15.196	25.204	25.012	28.757	10.859	24.292	19.626	20.000
1.175	15.140	15.130	15.197	25.211	25.093	28.728	10.791	24.291	19.625	19.998
1.179	15.134	15.128	15.202	25.183	25.067	28.748	10.786	24.291	19.624	19.995
1.183	15.142	15.118	15.197	25.188	25.031	28.758	10.821	24.291	19.623	19.992
1.187	15.137	15.121	15.197	25.130	25.028	28.858	10.818	24.291	19.622	19.989
1.192	15.141	15.111	15.194	25.133	24.964	28.885	10.923	24.291	19.621	19.986
1.196	15.138	15.112	15.190	25.162	24.978	28.887	10.854	24.291	19.620	19.983
1.200	15.132	15.115	15.189	25.146	24.991	28.878	10.839	24.291	19.619	19.980
1.204	15.134	15.110	15.192	25.175	24.983	28.835	10.847	24.292	19.618	19.977
1.208	15.126	15.112	15.187	25.130	24.982	28.779	10.760	24.292	19.616	19.974
1.212	15.130	15.111	15.190	25.152	24.981	28.770	10.803	24.292	19.615	19.971
1.217	15.130	15.109	15.190	25.159	24.998	28.773	10.785	24.292	19.614	19.968
1.221	15.133	15.109	15.192	25.195	25.002	28.766	10.812	24.292	19.613	19.965
1.225	15.139	15.106	15.193	25.224	25.005	28.773	10.798	24.292	19.612	19.962
1.229	15.138	15.108	15.189	25.188	25.005	28.752	10.780	24.292	19.611	19.959
1.233	15.143	15.108	15.191	25.202	25.007	28.760	10.789	24.292	19.610	19.956
1.238	15.142	15.111	15.186	25.175	25.001	28.732	10.762	24.292	19.608	19.953
1.242	15.145	15.115	15.192	25.162	25.046	28.768	10.815	24.292	19.607	19.950
1.246	15.149	15.117	15.191	25.190	25.037	28.787	10.828	24.292	19.606	19.947
1.250	15.149	15.122	15.191	25.169	25.075	28.781	10.833	24.292	19.605	19.944
1.254	15.152	15.123	15.194	25.168	25.079	28.820	10.860	24.292	19.604	19.941
1.258	15.148	15.128	15.190	25.162	25.071	28.805	10.855	24.292	19.604	19.938
1.262	15.148	15.126	15.191	25.150	25.078	28.805	10.884	24.292	19.604	19.933
1.267	15.145	15.131	15.190	25.144	25.073	28.797	10.882	24.293	19.604	19.928
1.271	15.144	15.130	15.189	25.158	25.075	28.770	10.879	24.293	19.605	19.924
1.275	15.147	15.127	15.191	25.200	25.066	28.770	10.856	24.294	19.605	19.919
1.279	15.146	15.130	15.189	25.215	25.074	28.776	10.883	24.294	19.606	19.914
1.283	15.146	15.125	15.189	25.221	25.042	28.771	10.868	24.295	19.606	19.910
1.287	15.146	15.128	15.189	25.214	25.048	28.783	10.880	24.295	19.606	19.905
1.292	15.144	15.127	15.188	25.199	25.042	28.800	10.904	24.296	19.607	19.900
1.296	15.142	15.124	15.189	25.147	25.037	28.802	10.885	24.296	19.607	19.895
1.300	15.147	15.127	15.190	25.153	25.063	28.825	10.919	24.296	19.608	19.891
1.304	15.140	15.124	15.190	25.099	25.055	28.848	10.894	24.297	19.608	19.886
1.308	15.143	15.124	15.192	25.111	25.064	28.848	10.911	24.297	19.608	19.881
1.312	15.143	15.126	15.192	25.140	25.071	28.842	10.932	24.298	19.609	19.877
1.317	15.142	15.126	15.193	25.135	25.053	28.833	10.929	24.298	19.609	19.872
1.321	15.151	15.130	15.196	25.214	25.061	28.830	10.949	24.299	19.609	19.867
