,IEEE,00137A0000011800
,EP,01
,DeviceName,Z815J 1-2
,BeginTime,2014-11-07
,EndTime,2014-11-10

IEEE,EP,Intime,AMP,VOL,Power,Energy,EnergyK
00137A0000011800,01,"11/7/2014 12:00:09 AM",556,119,65,3771,134.843
00137A0000011800,01,"11/7/2014 12:00:19 AM",556,119,65,3772,134.844
00137A0000011800,01,"11/7/2014 12:00:29 AM",555,118,65,3772,134.844
00137A0000011800,01,"11/7/2014 12:00:39 AM",555,118,65,3772,134.844
00137A0000011800,01,"11/7/2014 12:00:49 AM",555,119,65,3772,134.844
00137A0000011800,01,"11/7/2014 12:00:59 AM",556,119,66,3772,134.844
00137A0000011800,01,"11/7/2014 12:01:09 AM",557,119,66,3772,134.844
00137A0000011800,01,"11/7/2014 12:01:19 AM",556,118,65,3772,134.844
00137A0000011800,01,"11/7/2014 12:01:29 AM",555,118,65,3773,134.845
00137A0000011800,01,"11/7/2014 12:01:39 AM",555,118,65,3773,134.845
00137A0000011800,01,"11/7/2014 12:01:49 AM",556,119,66,3773,134.845
00137A0000011800,01,"11/7/2014 12:01:59 AM",557,119,66,3773,134.845
00137A0000011800,01,"11/7/2014 12:02:09 AM",556,119,65,3773,134.845
00137A0000011800,01,"11/7/2014 12:02:19 AM",556,118,65,3773,134.845
00137A0000011800,01,"11/7/2014 12:02:29 AM",555,118,65,3774,134.846
00137A0000011800,01,"11/7/2014 12:02:39 AM",557,119,66,3774,134.846
00137A0000011800,01,"11/7/2014 12:02:49 AM",555,118,65,3774,134.846
00137A0000011800,01,"11/7/2014 12:02:59 AM",555,118,65,3774,134.846
00137A0000011800,01,"11/7/2014 12:03:09 AM",556,119,65,3774,134.846
00137A0000011800,01,"11/7/2014 12:03:19 AM",556,119,66,3774,134.846
00137A0000011800,01,"11/7/2014 12:03:29 AM",556,118,65,3774,134.846
00137A0000011800,01,"11/7/2014 12:03:39 AM",557,119,66,3775,134.847
00137A0000011800,01,"11/7/2014 12:03:49 AM",556,119,65,3775,134.847
00137A0000011800,01,"11/7/2014 12:03:59 AM",556,118,65,3775,134.847
00137A0000011800,01,"11/7/2014 12:04:09 AM",555,119,65,3775,134.847
00137A0000011800,01,"11/7/2014 12:04:19 AM",556,118,65,3775,134.847
00137A0000011800,01,"11/7/2014 12:04:29 AM",555,119,65,3775,134.847
00137A0000011800,01,"11/7/2014 12:04:39 AM",555,119,65,3776,134.848
00137A0000011800,01,"11/7/2014 12:04:49 AM",555,118,65,3776,134.848
00137A0000011800,01,"11/7/2014 12:04:59 AM",554,119,65,3776,134.848
00137A0000011800,01,"11/7/2014 12:05:09 AM",555,119,66,3776,134.848
00137A0000011800,01,"11/7/2014 12:05:19 AM",555,119,65,3776,134.848
00137A0000011800,01,"11/7/2014 12:05:29 AM",555,118,65,3776,134.848
00137A0000011800,01,"11/7/2014 12:05:39 AM",556,119,66,3777,134.849
00137A0000011800,01,"11/7/2014 12:05:49 AM",556,119,65,3777,134.849
00137A0000011800,01,"11/7/2014 12:05:59 AM",554,119,65,3777,134.849
00137A0000011800,01,"11/7/2014 12:06:09 AM",555,119,66,3777,134.849
00137A0000011800,01,"11/7/2014 12:06:19 AM",555,119,65,3777,134.849
00137A0000011800,01,"11/7/2014 12:06:29 AM",555,119,65,3777,134.849
00137A0000011800,01,"11/7/2014 12:06:39 AM",555,118,65,3777,134.849
00137A0000011800,01,"11/7/2014 12:06:49 AM",556,119,66,3778,134.85
00137A0000011800,01,"11/7/2014 12:06:59 AM",554,119,65,3778,134.85
00137A0000011800,01,"11/7/2014 12:07:09 AM",556,119,66,3778,134.85
00137A0000011800,01,"11/7/2014 12:07:19 AM",556,119,66,3778,134.85
00137A0000011800,01,"11/7/2014 12:07:29 AM",556,119,66,3778,134.85
00137A0000011800,01,"11/7/2014 12:07:39 AM",556,119,66,3778,134.85
00137A0000011800,01,"11/7/2014 12:07:49 AM",555,119,65,3779,134.851
00137A0000011800,01,"11/7/2014 12:07:59 AM",555,119,65,3779,134.851
00137A0000011800,01,"11/7/2014 12:08:09 AM",555,119,65,3779,134.851
00137A0000011800,01,"11/7/2014 12:08:19 AM",555,118,65,3779,134.851
00137A0000011800,01,"11/7/2014 12:08:29 AM",555,119,65,3779,134.851
00137A0000011800,01,"11/7/2014 12:08:39 AM",556,119,66,3779,134.851
00137A0000011800,01,"11/7/2014 12:08:49 AM",554,119,65,3779,134.851
00137A0000011800,01,"11/7/2014 12:08:59 AM",555,119,66,3780,134.852
00137A0000011800,01,"11/7/2014 12:09:09 AM",554,119,65,3780,134.852
00137A0000011800,01,"11/7/2014 12:09:19 AM",555,119,65,3780,134.852
00137A0000011800,01,"11/7/2014 12:09:29 AM",555,119,65,3780,134.852
00137A0000011800,01,"11/7/2014 12:09:39 AM",554,118,65,3780,134.852
00137A0000011800,01,"11/7/2014 12:09:49 AM",554,119,65,3780,134.852
00137A0000011800,01,"11/7/2014 12:09:59 AM",554,119,65,3781,134.853
00137A0000011800,01,"11/7/2014 12:10:09 AM",554,119,65,3781,134.853
00137A0000011800,01,"11/7/2014 12:10:19 AM",554,119,65,3781,134.853
00137A0000011800,01,"11/7/2014 12:10:29 AM",554,119,65,3781,134.853
00137A0000011800,01,"11/7/2014 12:10:39 AM",554,119,65,3781,134.853
00137A0000011800,01,"11/7/2014 12:10:49 AM",555,119,65,3781,134.853
00137A0000011800,01,"11/7/2014 12:10:59 AM",555,119,65,3782,134.854
00137A0000011800,01,"11/7/2014 12:11:09 AM",555,119,65,3782,134.854
00137A0000011800,01,"11/7/2014 12:11:19 AM",554,119,65,3782,134.854
00137A0000011800,01,"11/7/2014 12:11:29 AM",555,119,65,3782,134.854
00137A0000011800,01,"11/7/2014 12:11:39 AM",554,119,65,3782,134.854
00137A0000011800,01,"11/7/2014 12:11:49 AM",556,119,65,3782,134.854
00137A0000011800,01,"11/7/2014 12:11:59 AM",555,119,65,3782,134.854
00137A0000011800,01,"11/7/2014 12:12:09 AM",554,119,65,3783,134.855
00137A0000011800,01,"11/7/2014 12:12:19 AM",555,119,66,3783,134.855
00137A0000011800,01,"11/7/2014 12:12:29 AM",555,119,65,3783,134.855
00137A0000011800,01,"11/7/2014 12:12:39 AM",554,119,65,3783,134.855
00137A0000011800,01,"11/7/2014 12:12:49 AM",556,119,65,3783,134.855
00137A0000011800,01,"11/7/2014 12:12:59 AM",555,119,65,3783,134.855
00137A0000011800,01,"11/7/2014 12:13:10 AM",555,118,65,3784,134.856
00137A0000011800,01,"11/7/2014 12:13:20 AM",555,119,65,3784,134.856
00137A0000011800,01,"11/7/2014 12:13:30 AM",556,119,66,3784,134.856
00137A0000011800,01,"11/7/2014 12:13:40 AM",556,119,66,3784,134.856
00137A0000011800,01,"11/7/2014 12:13:50 AM",556,119,66,3784,134.856
00137A0000011800,01,"11/7/2014 12:14:00 AM",556,119,66,3784,134.856
00137A0000011800,01,"11/7/2014 12:14:10 AM",556,119,65,3784,134.856
00137A0000011800,01,"11/7/2014 12:14:20 AM",555,119,65,3785,134.857
00137A0000011800,01,"11/7/2014 12:14:30 AM",555,118,65,3785,134.857
00137A0000011800,01,"11/7/2014 12:14:40 AM",556,119,65,3785,134.857
00137A0000011800,01,"11/7/2014 12:14:50 AM",556,119,65,3785,134.857
00137A0000011800,01,"11/7/2014 12:15:00 AM",557,119,66,3785,134.857
00137A0000011800,01,"11/7/2014 12:15:10 AM",557,119,66,3785,134.857
00137A0000011800,01,"11/7/2014 12:15:20 AM",557,119,66,3786,134.858
00137A0000011800,01,"11/7/2014 12:15:30 AM",555,119,65,3786,134.858
00137A0000011800,01,"11/7/2014 12:15:40 AM",555,119,65,3786,134.858
00137A0000011800,01,"11/7/2014 12:15:50 AM",556,119,65,3786,134.858
00137A0000011800,01,"11/7/2014 12:16:00 AM",554,119,65,3786,134.858
00137A0000011800,01,"11/7/2014 12:16:10 AM",555,118,65,3786,134.858
00137A0000011800,01,"11/7/2014 12:16:20 AM",555,119,65,3787,134.859
00137A0000011800,01,"11/7/2014 12:16:30 AM",555,119,66,3787,134.859
00137A0000011800,01,"11/7/2014 12:16:40 AM",556,119,66,3787,134.859
00137A0000011800,01,"11/7/2014 12:16:50 AM",556,119,65,3787,134.859
00137A0000011800,01,"11/7/2014 12:17:00 AM",555,119,65,3787,134.859
00137A0000011800,01,"11/7/2014 12:17:10 AM",554,118,65,3787,134.859
00137A0000011800,01,"11/7/2014 12:17:20 AM",555,119,65,3787,134.859
00137A0000011800,01,"11/7/2014 12:17:30 AM",555,119,65,3788,134.86
00137A0000011800,01,"11/7/2014 12:17:40 AM",556,119,66,3788,134.86
00137A0000011800,01,"11/7/2014 12:17:50 AM",554,119,65,3788,134.86
00137A0000011800,01,"11/7/2014 12:18:00 AM",556,119,66,3788,134.86
00137A0000011800,01,"11/7/2014 12:18:10 AM",555,118,65,3788,134.86
00137A0000011800,01,"11/7/2014 12:18:20 AM",556,119,66,3788,134.86
00137A0000011800,01,"11/7/2014 12:18:30 AM",554,118,65,3789,134.861
00137A0000011800,01,"11/7/2014 12:18:40 AM",554,119,65,3789,134.861
00137A0000011800,01,"11/7/2014 12:18:50 AM",556,119,66,3789,134.861
00137A0000011800,01,"11/7/2014 12:19:00 AM",555,119,65,3789,134.861
00137A0000011800,01,"11/7/2014 12:19:10 AM",555,119,65,3789,134.861
00137A0000011800,01,"11/7/2014 12:19:20 AM",555,119,65,3789,134.861
00137A0000011800,01,"11/7/2014 12:19:30 AM",555,119,65,3789,134.861
00137A0000011800,01,"11/7/2014 12:19:40 AM",555,118,65,3790,134.862
00137A0000011800,01,"11/7/2014 12:19:50 AM",557,119,66,3790,134.862
00137A0000011800,01,"11/7/2014 12:20:00 AM",554,118,65,3790,134.862
00137A0000011800,01,"11/7/2014 12:20:10 AM",556,119,66,3790,134.862
00137A0000011800,01,"11/7/2014 12:20:20 AM",555,119,65,3790,134.862
00137A0000011800,01,"11/7/2014 12:20:30 AM",555,118,65,3790,134.862
00137A0000011800,01,"11/7/2014 12:20:40 AM",556,119,66,3791,134.863
00137A0000011800,01,"11/7/2014 12:20:50 AM",555,118,65,3791,134.863
00137A0000011800,01,"11/7/2014 12:21:00 AM",555,118,65,3791,134.863
00137A0000011800,01,"11/7/2014 12:21:10 AM",555,118,65,3791,134.863
00137A0000011800,01,"11/7/2014 12:21:20 AM",555,119,65,3791,134.863
00137A0000011800,01,"11/7/2014 12:21:30 AM",556,119,65,3791,134.863
00137A0000011800,01,"11/7/2014 12:21:40 AM",556,119,66,3791,134.863
00137A0000011800,01,"11/7/2014 12:21:50 AM",554,119,65,3792,134.864
00137A0000011800,01,"11/7/2014 12:22:00 AM",555,118,65,3792,134.864
00137A0000011800,01,"11/7/2014 12:22:10 AM",556,118,65,3792,134.864
00137A0000011800,01,"11/7/2014 12:22:20 AM",557,119,66,3792,134.864
00137A0000011800,01,"11/7/2014 12:22:30 AM",556,119,66,3792,134.864
00137A0000011800,01,"11/7/2014 12:22:40 AM",557,119,66,3792,134.864
00137A0000011800,01,"11/7/2014 12:22:50 AM",556,118,65,3793,134.865
00137A0000011800,01,"11/7/2014 12:23:00 AM",556,118,65,3793,134.865
00137A0000011800,01,"11/7/2014 12:23:10 AM",555,118,65,3793,134.865
00137A0000011800,01,"11/7/2014 12:23:20 AM",556,119,66,3793,134.865
00137A0000011800,01,"11/7/2014 12:23:30 AM",556,119,65,3793,134.865
00137A0000011800,01,"11/7/2014 12:23:40 AM",554,119,65,3793,134.865
00137A0000011800,01,"11/7/2014 12:23:50 AM",555,119,65,3793,134.865
00137A0000011800,01,"11/7/2014 12:24:00 AM",555,119,65,3794,134.866
00137A0000011800,01,"11/7/2014 12:24:10 AM",556,119,66,3794,134.866
00137A0000011800,01,"11/7/2014 12:24:20 AM",555,119,65,3794,134.866
00137A0000011800,01,"11/7/2014 12:24:30 AM",554,119,65,3794,134.866
00137A0000011800,01,"11/7/2014 12:24:40 AM",554,119,65,3794,134.866
00137A0000011800,01,"11/7/2014 12:24:50 AM",555,119,66,3794,134.866
00137A0000011800,01,"11/7/2014 12:25:00 AM",555,119,65,3795,134.867
00137A0000011800,01,"11/7/2014 12:25:10 AM",554,119,65,3795,134.867
00137A0000011800,01,"11/7/2014 12:25:20 AM",554,119,65,3795,134.867
00137A0000011800,01,"11/7/2014 12:25:30 AM",555,119,66,3795,134.867
00137A0000011800,01,"11/7/2014 12:25:40 AM",555,119,66,3795,134.867
00137A0000011800,01,"11/7/2014 12:25:50 AM",554,119,65,3795,134.867
00137A0000011800,01,"11/7/2014 12:26:00 AM",554,119,65,3795,134.867
00137A0000011800,01,"11/7/2014 12:26:10 AM",554,119,65,3796,134.868
00137A0000011800,01,"11/7/2014 12:26:20 AM",554,119,65,3796,134.868
00137A0000011800,01,"11/7/2014 12:26:30 AM",555,119,66,3796,134.868
00137A0000011800,01,"11/7/2014 12:26:40 AM",554,119,65,3796,134.868
00137A0000011800,01,"11/7/2014 12:26:50 AM",554,119,65,3796,134.868
00137A0000011800,01,"11/7/2014 12:27:00 AM",555,119,65,3796,134.868
00137A0000011800,01,"11/7/2014 12:27:10 AM",554,119,65,3797,134.869
00137A0000011800,01,"11/7/2014 12:27:20 AM",556,119,66,3797,134.869
00137A0000011800,01,"11/7/2014 12:27:30 AM",555,119,65,3797,134.869
00137A0000011800,01,"11/7/2014 12:27:40 AM",554,119,65,3797,134.869
00137A0000011800,01,"11/7/2014 12:27:50 AM",554,119,65,3797,134.869
00137A0000011800,01,"11/7/2014 12:28:00 AM",554,119,65,3797,134.869
00137A0000011800,01,"11/7/2014 12:28:10 AM",555,119,65,3798,134.87
00137A0000011800,01,"11/7/2014 12:28:21 AM",556,119,66,3798,134.87
00137A0000011800,01,"11/7/2014 12:28:31 AM",555,119,65,3798,134.87
00137A0000011800,01,"11/7/2014 12:28:41 AM",555,119,65,3798,134.87
00137A0000011800,01,"11/7/2014 12:28:51 AM",556,119,66,3798,134.87
00137A0000011800,01,"11/7/2014 12:29:01 AM",555,119,65,3798,134.87
00137A0000011800,01,"11/7/2014 12:29:11 AM",555,119,66,3798,134.87
00137A0000011800,01,"11/7/2014 12:29:21 AM",556,119,66,3799,134.871
00137A0000011800,01,"11/7/2014 12:29:31 AM",554,119,65,3799,134.871
00137A0000011800,01,"11/7/2014 12:29:41 AM",556,119,66,3799,134.871
00137A0000011800,01,"11/7/2014 12:29:51 AM",554,119,65,3799,134.871
00137A0000011800,01,"11/7/2014 12:30:01 AM",556,119,65,3799,134.871
00137A0000011800,01,"11/7/2014 12:30:11 AM",555,118,65,3799,134.871
00137A0000011800,01,"11/7/2014 12:30:21 AM",556,119,66,3800,134.872
00137A0000011800,01,"11/7/2014 12:30:31 AM",555,118,65,3800,134.872
00137A0000011800,01,"11/7/2014 12:30:41 AM",556,119,66,3800,134.872
00137A0000011800,01,"11/7/2014 12:30:51 AM",555,119,65,3800,134.872
00137A0000011800,01,"11/7/2014 12:31:01 AM",556,119,65,3800,134.872
00137A0000011800,01,"11/7/2014 12:31:11 AM",556,118,65,3800,134.872
00137A0000011800,01,"11/7/2014 12:31:21 AM",556,118,65,3800,134.872
00137A0000011800,01,"11/7/2014 12:31:31 AM",557,118,65,3801,134.873
00137A0000011800,01,"11/7/2014 12:31:41 AM",557,118,65,3801,134.873
00137A0000011800,01,"11/7/2014 12:31:51 AM",558,118,66,3801,134.873
00137A0000011800,01,"11/7/2014 12:32:01 AM",557,118,65,3801,134.873
00137A0000011800,01,"11/7/2014 12:32:11 AM",558,118,65,3801,134.873
00137A0000011800,01,"11/7/2014 12:32:21 AM",557,118,65,3801,134.873
00137A0000011800,01,"11/7/2014 12:32:31 AM",557,118,65,3802,134.874
00137A0000011800,01,"11/7/2014 12:32:41 AM",557,118,65,3802,134.874
00137A0000011800,01,"11/7/2014 12:32:51 AM",558,118,65,3802,134.874
00137A0000011800,01,"11/7/2014 12:33:01 AM",558,118,66,3802,134.874
00137A0000011800,01,"11/7/2014 12:33:11 AM",557,118,65,3802,134.874
00137A0000011800,01,"11/7/2014 12:33:21 AM",557,118,65,3802,134.874
00137A0000011800,01,"11/7/2014 12:33:31 AM",559,118,66,3802,134.874
00137A0000011800,01,"11/7/2014 12:33:41 AM",558,118,65,3803,134.875
00137A0000011800,01,"11/7/2014 12:33:51 AM",557,118,65,3803,134.875
00137A0000011800,01,"11/7/2014 12:34:01 AM",558,118,65,3803,134.875
00137A0000011800,01,"11/7/2014 12:34:11 AM",558,118,66,3803,134.875
00137A0000011800,01,"11/7/2014 12:34:21 AM",558,118,65,3803,134.875
00137A0000011800,01,"11/7/2014 12:34:31 AM",557,118,65,3803,134.875
00137A0000011800,01,"11/7/2014 12:34:41 AM",558,118,65,3804,134.876
00137A0000011800,01,"11/7/2014 12:34:51 AM",558,118,65,3804,134.876
00137A0000011800,01,"11/7/2014 12:35:01 AM",557,118,65,3804,134.876
00137A0000011800,01,"11/7/2014 12:35:11 AM",559,118,66,3804,134.876
00137A0000011800,01,"11/7/2014 12:35:21 AM",559,118,66,3804,134.876
00137A0000011800,01,"11/7/2014 12:35:31 AM",558,118,66,3804,134.876
00137A0000011800,01,"11/7/2014 12:35:41 AM",558,118,65,3805,134.877
00137A0000011800,01,"11/7/2014 12:35:51 AM",557,118,65,3805,134.877
00137A0000011800,01,"11/7/2014 12:36:01 AM",557,118,65,3805,134.877
00137A0000011800,01,"11/7/2014 12:36:11 AM",558,118,66,3805,134.877
00137A0000011800,01,"11/7/2014 12:36:21 AM",557,118,65,3805,134.877
00137A0000011800,01,"11/7/2014 12:36:31 AM",558,118,66,3805,134.877
00137A0000011800,01,"11/7/2014 12:36:41 AM",556,118,65,3805,134.877
00137A0000011800,01,"11/7/2014 12:36:51 AM",557,118,65,3806,134.878
00137A0000011800,01,"11/7/2014 12:37:01 AM",557,118,65,3806,134.878
00137A0000011800,01,"11/7/2014 12:37:11 AM",557,118,65,3806,134.878
00137A0000011800,01,"11/7/2014 12:37:21 AM",557,118,66,3806,134.878
00137A0000011800,01,"11/7/2014 12:37:31 AM",558,118,66,3806,134.878
00137A0000011800,01,"11/7/2014 12:37:41 AM",557,118,66,3806,134.878
00137A0000011800,01,"11/7/2014 12:37:51 AM",556,118,65,3807,134.879
00137A0000011800,01,"11/7/2014 12:38:01 AM",557,118,65,3807,134.879
00137A0000011800,01,"11/7/2014 12:38:11 AM",557,118,66,3807,134.879
00137A0000011800,01,"11/7/2014 12:38:21 AM",556,118,65,3807,134.879
00137A0000011800,01,"11/7/2014 12:38:31 AM",557,118,65,3807,134.879
00137A0000011800,01,"11/7/2014 12:38:41 AM",557,118,66,3807,134.879
00137A0000011800,01,"11/7/2014 12:38:51 AM",556,118,65,3807,134.879
00137A0000011800,01,"11/7/2014 12:39:01 AM",557,118,66,3808,134.88
00137A0000011800,01,"11/7/2014 12:39:11 AM",556,118,65,3808,134.88
00137A0000011800,01,"11/7/2014 12:39:21 AM",558,118,66,3808,134.88
00137A0000011800,01,"11/7/2014 12:39:31 AM",557,118,65,3808,134.88
00137A0000011800,01,"11/7/2014 12:39:41 AM",557,118,65,3808,134.88
00137A0000011800,01,"11/7/2014 12:39:51 AM",557,118,65,3808,134.88
00137A0000011800,01,"11/7/2014 12:40:01 AM",557,118,65,3809,134.881
00137A0000011800,01,"11/7/2014 12:40:11 AM",557,118,65,3809,134.881
00137A0000011800,01,"11/7/2014 12:40:21 AM",557,118,65,3809,134.881
00137A0000011800,01,"11/7/2014 12:40:31 AM",557,118,65,3809,134.881
00137A0000011800,01,"11/7/2014 12:40:41 AM",556,118,65,3809,134.881
00137A0000011800,01,"11/7/2014 12:40:51 AM",557,118,65,3809,134.881
00137A0000011800,01,"11/7/2014 12:41:01 AM",557,118,65,3810,134.882
00137A0000011800,01,"11/7/2014 12:41:11 AM",557,118,66,3810,134.882
00137A0000011800,01,"11/7/2014 12:41:21 AM",557,118,65,3810,134.882
00137A0000011800,01,"11/7/2014 12:41:31 AM",558,118,66,3810,134.882
00137A0000011800,01,"11/7/2014 12:41:41 AM",557,118,65,3810,134.882
00137A0000011800,01,"11/7/2014 12:41:51 AM",556,118,65,3810,134.882
00137A0000011800,01,"11/7/2014 12:42:01 AM",556,118,65,3810,134.882
00137A0000011800,01,"11/7/2014 12:42:11 AM",557,118,66,3811,134.883
00137A0000011800,01,"11/7/2014 12:42:21 AM",556,118,65,3811,134.883
00137A0000011800,01,"11/7/2014 12:42:31 AM",557,118,66,3811,134.883
00137A0000011800,01,"11/7/2014 12:42:41 AM",557,118,65,3811,134.883
00137A0000011800,01,"11/7/2014 12:42:51 AM",556,118,65,3811,134.883
00137A0000011800,01,"11/7/2014 12:43:01 AM",556,118,65,3811,134.883
00137A0000011800,01,"11/7/2014 12:43:11 AM",557,119,66,3812,134.884
00137A0000011800,01,"11/7/2014 12:43:21 AM",555,118,65,3812,134.884
00137A0000011800,01,"11/7/2014 12:43:31 AM",557,119,66,3812,134.884
00137A0000011800,01,"11/7/2014 12:43:41 AM",556,118,65,3812,134.884
00137A0000011800,01,"11/7/2014 12:43:51 AM",557,118,65,3812,134.884
00137A0000011800,01,"11/7/2014 12:44:01 AM",558,118,66,3812,134.884
00137A0000011800,01,"11/7/2014 12:44:11 AM",556,118,65,3812,134.884
00137A0000011800,01,"11/7/2014 12:44:21 AM",556,118,65,3813,134.885
00137A0000011800,01,"11/7/2014 12:44:31 AM",557,118,65,3813,134.885
00137A0000011800,01,"11/7/2014 12:44:41 AM",557,118,65,3813,134.885
00137A0000011800,01,"11/7/2014 12:44:51 AM",557,118,65,3813,134.885
00137A0000011800,01,"11/7/2014 12:45:01 AM",557,118,66,3813,134.885
00137A0000011800,01,"11/7/2014 12:45:11 AM",557,118,65,3813,134.885
00137A0000011800,01,"11/7/2014 12:45:21 AM",557,118,66,3814,134.886
00137A0000011800,01,"11/7/2014 12:45:31 AM",557,118,65,3814,134.886
00137A0000011800,01,"11/7/2014 12:45:42 AM",556,118,65,3814,134.886
00137A0000011800,01,"11/7/2014 12:45:52 AM",556,118,65,3814,134.886
00137A0000011800,01,"11/7/2014 12:46:02 AM",558,118,66,3814,134.886
00137A0000011800,01,"11/7/2014 12:46:12 AM",557,118,65,3814,134.886
00137A0000011800,01,"11/7/2014 12:46:22 AM",556,118,65,3815,134.887
00137A0000011800,01,"11/7/2014 12:46:32 AM",557,118,66,3815,134.887
00137A0000011800,01,"11/7/2014 12:46:42 AM",557,118,65,3815,134.887
00137A0000011800,01,"11/7/2014 12:46:52 AM",557,118,65,3815,134.887
00137A0000011800,01,"11/7/2014 12:47:02 AM",557,118,65,3815,134.887
00137A0000011800,01,"11/7/2014 12:47:12 AM",557,118,65,3815,134.887
00137A0000011800,01,"11/7/2014 12:47:22 AM",557,118,65,3815,134.887
00137A0000011800,01,"11/7/2014 12:47:32 AM",556,118,65,3816,134.888
00137A0000011800,01,"11/7/2014 12:47:42 AM",557,118,66,3816,134.888
00137A0000011800,01,"11/7/2014 12:47:52 AM",557,118,66,3816,134.888
00137A0000011800,01,"11/7/2014 12:48:02 AM",556,118,65,3816,134.888
00137A0000011800,01,"11/7/2014 12:48:12 AM",557,118,65,3816,134.888
00137A0000011800,01,"11/7/2014 12:48:22 AM",557,118,65,3816,134.888
00137A0000011800,01,"11/7/2014 12:48:32 AM",557,118,65,3817,134.889
00137A0000011800,01,"11/7/2014 12:48:42 AM",556,118,65,3817,134.889
00137A0000011800,01,"11/7/2014 12:48:52 AM",557,118,65,3817,134.889
00137A0000011800,01,"11/7/2014 12:49:02 AM",557,118,66,3817,134.889
00137A0000011800,01,"11/7/2014 12:49:12 AM",556,118,65,3817,134.889
00137A0000011800,01,"11/7/2014 12:49:22 AM",556,118,65,3817,134.889
00137A0000011800,01,"11/7/2014 12:49:32 AM",557,118,65,3817,134.889
00137A0000011800,01,"11/7/2014 12:49:42 AM",557,118,66,3818,134.89
00137A0000011800,01,"11/7/2014 12:49:52 AM",557,118,66,3818,134.89
00137A0000011800,01,"11/7/2014 12:50:02 AM",556,118,65,3818,134.89
00137A0000011800,01,"11/7/2014 12:50:12 AM",557,118,66,3818,134.89
00137A0000011800,01,"11/7/2014 12:50:22 AM",557,118,65,3818,134.89
00137A0000011800,01,"11/7/2014 12:50:32 AM",556,118,65,3818,134.89
00137A0000011800,01,"11/7/2014 12:50:42 AM",556,118,65,3819,134.891
00137A0000011800,01,"11/7/2014 12:50:52 AM",557,118,66,3819,134.891
00137A0000011800,01,"11/7/2014 12:51:02 AM",555,118,65,3819,134.891
00137A0000011800,01,"11/7/2014 12:51:12 AM",557,118,65,3819,134.891
00137A0000011800,01,"11/7/2014 12:51:22 AM",557,118,66,3819,134.891
00137A0000011800,01,"11/7/2014 12:51:32 AM",556,118,65,3819,134.891
00137A0000011800,01,"11/7/2014 12:51:42 AM",557,118,66,3820,134.892
00137A0000011800,01,"11/7/2014 12:51:52 AM",555,118,65,3820,134.892
00137A0000011800,01,"11/7/2014 12:52:02 AM",557,118,66,3820,134.892
00137A0000011800,01,"11/7/2014 12:52:12 AM",556,118,65,3820,134.892
00137A0000011800,01,"11/7/2014 12:52:22 AM",555,118,65,3820,134.892
00137A0000011800,01,"11/7/2014 12:52:32 AM",557,118,65,3820,134.892
00137A0000011800,01,"11/7/2014 12:52:42 AM",556,118,65,3820,134.892
00137A0000011800,01,"11/7/2014 12:52:52 AM",556,118,65,3821,134.893
00137A0000011800,01,"11/7/2014 12:53:02 AM",557,118,66,3821,134.893
00137A0000011800,01,"11/7/2014 12:53:12 AM",557,118,65,3821,134.893
00137A0000011800,01,"11/7/2014 12:53:22 AM",556,118,65,3821,134.893
00137A0000011800,01,"11/7/2014 12:53:32 AM",557,118,66,3821,134.893
00137A0000011800,01,"11/7/2014 12:53:42 AM",556,118,65,3821,134.893
00137A0000011800,01,"11/7/2014 12:53:52 AM",557,118,65,3822,134.894
00137A0000011800,01,"11/7/2014 12:54:02 AM",557,118,66,3822,134.894
00137A0000011800,01,"11/7/2014 12:54:12 AM",556,118,65,3822,134.894
00137A0000011800,01,"11/7/2014 12:54:22 AM",557,118,66,3822,134.894
00137A0000011800,01,"11/7/2014 12:54:32 AM",557,118,65,3822,134.894
00137A0000011800,01,"11/7/2014 12:54:42 AM",557,118,66,3822,134.894
00137A0000011800,01,"11/7/2014 12:54:52 AM",557,118,66,3822,134.894
00137A0000011800,01,"11/7/2014 12:55:02 AM",555,118,65,3823,134.895
00137A0000011800,01,"11/7/2014 12:55:12 AM",556,118,65,3823,134.895
00137A0000011800,01,"11/7/2014 12:55:22 AM",556,118,65,3823,134.895
00137A0000011800,01,"11/7/2014 12:55:32 AM",557,118,65,3823,134.895
00137A0000011800,01,"11/7/2014 12:55:42 AM",557,119,66,3823,134.895
00137A0000011800,01,"11/7/2014 12:55:52 AM",557,119,66,3823,134.895
00137A0000011800,01,"11/7/2014 12:56:02 AM",557,118,65,3824,134.896
00137A0000011800,01,"11/7/2014 12:56:12 AM",557,118,66,3824,134.896
00137A0000011800,01,"11/7/2014 12:56:22 AM",557,118,65,3824,134.896
00137A0000011800,01,"11/7/2014 12:56:32 AM",556,118,65,3824,134.896
00137A0000011800,01,"11/7/2014 12:56:42 AM",555,118,65,3824,134.896
00137A0000011800,01,"11/7/2014 12:56:52 AM",556,118,65,3824,134.896
00137A0000011800,01,"11/7/2014 12:57:02 AM",556,118,65,3824,134.896
00137A0000011800,01,"11/7/2014 12:57:12 AM",556,118,65,3825,134.897
00137A0000011800,01,"11/7/2014 12:57:22 AM",556,118,65,3825,134.897
00137A0000011800,01,"11/7/2014 12:57:32 AM",558,118,66,3825,134.897
00137A0000011800,01,"11/7/2014 12:57:42 AM",556,118,65,3825,134.897
00137A0000011800,01,"11/7/2014 12:57:52 AM",557,118,66,3825,134.897
