,IEEE,00137A0000011803
,EP,01
,DeviceName,Z815J 2-1
,BeginTime,2014-09-30
,EndTime,2014-09-30

IEEE,EP,Intime,AMP,VOL,Power,Energy,EnergyK
00137A0000011803,01,"9/30/2014 12:00:04 AM",551,119,65,-12876,118.196
00137A0000011803,01,"9/30/2014 12:00:14 AM",550,119,65,-12876,118.196
00137A0000011803,01,"9/30/2014 12:00:24 AM",552,119,65,-12876,118.196
00137A0000011803,01,"9/30/2014 12:00:34 AM",551,119,65,-12875,118.197
00137A0000011803,01,"9/30/2014 12:00:44 AM",552,119,65,-12875,118.197
00137A0000011803,01,"9/30/2014 12:00:54 AM",550,119,65,-12875,118.197
00137A0000011803,01,"9/30/2014 12:01:04 AM",552,119,65,-12875,118.197
00137A0000011803,01,"9/30/2014 12:01:15 AM",552,119,65,-12875,118.197
00137A0000011803,01,"9/30/2014 12:01:25 AM",552,119,65,-12875,118.197
00137A0000011803,01,"9/30/2014 12:01:35 AM",551,119,65,-12874,118.198
00137A0000011803,01,"9/30/2014 12:01:45 AM",551,119,65,-12874,118.198
00137A0000011803,01,"9/30/2014 12:01:55 AM",551,119,65,-12874,118.198
00137A0000011803,01,"9/30/2014 12:02:05 AM",551,119,65,-12874,118.198
00137A0000011803,01,"9/30/2014 12:02:15 AM",551,119,65,-12874,118.198
00137A0000011803,01,"9/30/2014 12:02:25 AM",551,119,65,-12873,118.199
00137A0000011803,01,"9/30/2014 12:02:35 AM",550,119,65,-12873,118.199
00137A0000011803,01,"9/30/2014 12:02:45 AM",551,119,65,-12873,118.199
00137A0000011803,01,"9/30/2014 12:02:55 AM",551,119,65,-12873,118.199
00137A0000011803,01,"9/30/2014 12:03:05 AM",551,119,65,-12873,118.199
00137A0000011803,01,"9/30/2014 12:03:15 AM",551,119,65,-12873,118.199
00137A0000011803,01,"9/30/2014 12:03:25 AM",551,119,65,-12872,118.2
00137A0000011803,01,"9/30/2014 12:03:35 AM",551,119,65,-12872,118.2
00137A0000011803,01,"9/30/2014 12:03:45 AM",551,119,65,-12872,118.2
00137A0000011803,01,"9/30/2014 12:03:55 AM",552,119,65,-12872,118.2
00137A0000011803,01,"9/30/2014 12:04:05 AM",551,119,65,-12872,118.2
00137A0000011803,01,"9/30/2014 12:04:15 AM",552,119,65,-12871,118.201
00137A0000011803,01,"9/30/2014 12:04:25 AM",551,119,65,-12871,118.201
00137A0000011803,01,"9/30/2014 12:04:35 AM",551,119,65,-12871,118.201
00137A0000011803,01,"9/30/2014 12:04:45 AM",552,119,65,-12871,118.201
00137A0000011803,01,"9/30/2014 12:04:55 AM",552,119,65,-12871,118.201
00137A0000011803,01,"9/30/2014 12:05:05 AM",552,119,65,-12871,118.201
00137A0000011803,01,"9/30/2014 12:05:15 AM",551,119,65,-12870,118.202
00137A0000011803,01,"9/30/2014 12:05:25 AM",552,119,65,-12870,118.202
00137A0000011803,01,"9/30/2014 12:05:35 AM",551,119,65,-12870,118.202
00137A0000011803,01,"9/30/2014 12:05:45 AM",552,119,65,-12870,118.202
00137A0000011803,01,"9/30/2014 12:05:55 AM",551,119,65,-12870,118.202
00137A0000011803,01,"9/30/2014 12:06:06 AM",551,119,65,-12869,118.203
00137A0000011803,01,"9/30/2014 12:06:16 AM",552,119,65,-12869,118.203
00137A0000011803,01,"9/30/2014 12:06:26 AM",550,119,65,-12869,118.203
00137A0000011803,01,"9/30/2014 12:06:36 AM",551,119,65,-12869,118.203
00137A0000011803,01,"9/30/2014 12:06:46 AM",550,119,65,-12869,118.203
00137A0000011803,01,"9/30/2014 12:06:56 AM",552,119,65,-12869,118.203
00137A0000011803,01,"9/30/2014 12:07:06 AM",550,119,65,-12868,118.204
00137A0000011803,01,"9/30/2014 12:07:16 AM",551,119,65,-12868,118.204
00137A0000011803,01,"9/30/2014 12:07:26 AM",551,119,65,-12868,118.204
00137A0000011803,01,"9/30/2014 12:07:36 AM",550,119,65,-12868,118.204
00137A0000011803,01,"9/30/2014 12:07:46 AM",552,119,65,-12868,118.204
00137A0000011803,01,"9/30/2014 12:07:56 AM",551,119,65,-12867,118.205
00137A0000011803,01,"9/30/2014 12:08:06 AM",551,119,65,-12867,118.205
00137A0000011803,01,"9/30/2014 12:08:16 AM",550,119,65,-12867,118.205
00137A0000011803,01,"9/30/2014 12:08:26 AM",551,119,65,-12867,118.205
00137A0000011803,01,"9/30/2014 12:08:36 AM",550,119,65,-12867,118.205
00137A0000011803,01,"9/30/2014 12:08:46 AM",551,119,65,-12867,118.205
00137A0000011803,01,"9/30/2014 12:08:56 AM",551,119,65,-12866,118.206
00137A0000011803,01,"9/30/2014 12:09:06 AM",551,119,65,-12866,118.206
00137A0000011803,01,"9/30/2014 12:09:16 AM",550,119,65,-12866,118.206
00137A0000011803,01,"9/30/2014 12:09:26 AM",550,119,65,-12866,118.206
00137A0000011803,01,"9/30/2014 12:09:36 AM",551,119,65,-12866,118.206
00137A0000011803,01,"9/30/2014 12:09:46 AM",550,119,65,-12865,118.207
00137A0000011803,01,"9/30/2014 12:09:56 AM",550,119,65,-12865,118.207
00137A0000011803,01,"9/30/2014 12:10:06 AM",551,119,65,-12865,118.207
00137A0000011803,01,"9/30/2014 12:10:16 AM",550,119,65,-12865,118.207
00137A0000011803,01,"9/30/2014 12:10:27 AM",551,119,65,-12865,118.207
00137A0000011803,01,"9/30/2014 12:10:37 AM",550,119,65,-12865,118.207
00137A0000011803,01,"9/30/2014 12:10:47 AM",551,119,65,-12864,118.208
00137A0000011803,01,"9/30/2014 12:10:57 AM",550,119,65,-12864,118.208
00137A0000011803,01,"9/30/2014 12:11:07 AM",551,119,65,-12864,118.208
00137A0000011803,01,"9/30/2014 12:11:17 AM",550,119,65,-12864,118.208
00137A0000011803,01,"9/30/2014 12:11:27 AM",551,119,65,-12864,118.208
00137A0000011803,01,"9/30/2014 12:11:37 AM",550,119,65,-12863,118.209
00137A0000011803,01,"9/30/2014 12:11:47 AM",550,119,65,-12863,118.209
00137A0000011803,01,"9/30/2014 12:11:57 AM",551,119,65,-12863,118.209
00137A0000011803,01,"9/30/2014 12:12:07 AM",550,119,65,-12863,118.209
00137A0000011803,01,"9/30/2014 12:12:17 AM",550,119,65,-12863,118.209
00137A0000011803,01,"9/30/2014 12:12:27 AM",551,119,65,-12863,118.209
00137A0000011803,01,"9/30/2014 12:12:37 AM",550,119,65,-12862,118.21
00137A0000011803,01,"9/30/2014 12:12:47 AM",550,119,65,-12862,118.21
00137A0000011803,01,"9/30/2014 12:12:57 AM",550,119,65,-12862,118.21
00137A0000011803,01,"9/30/2014 12:13:07 AM",550,119,65,-12862,118.21
00137A0000011803,01,"9/30/2014 12:13:17 AM",550,119,65,-12862,118.21
00137A0000011803,01,"9/30/2014 12:13:27 AM",550,119,65,-12861,118.211
00137A0000011803,01,"9/30/2014 12:13:37 AM",550,119,65,-12861,118.211
00137A0000011803,01,"9/30/2014 12:13:47 AM",550,119,65,-12861,118.211
00137A0000011803,01,"9/30/2014 12:13:57 AM",550,119,65,-12861,118.211
00137A0000011803,01,"9/30/2014 12:14:07 AM",549,119,65,-12861,118.211
00137A0000011803,01,"9/30/2014 12:14:17 AM",550,119,65,-12861,118.211
00137A0000011803,01,"9/30/2014 12:14:27 AM",550,119,65,-12860,118.212
00137A0000011803,01,"9/30/2014 12:14:38 AM",550,119,65,-12860,118.212
00137A0000011803,01,"9/30/2014 12:14:48 AM",550,119,65,-12860,118.212
00137A0000011803,01,"9/30/2014 12:14:58 AM",550,119,65,-12860,118.212
00137A0000011803,01,"9/30/2014 12:15:08 AM",550,119,65,-12860,118.212
00137A0000011803,01,"9/30/2014 12:15:18 AM",549,119,65,-12860,118.212
00137A0000011803,01,"9/30/2014 12:15:28 AM",549,119,65,-12859,118.213
00137A0000011803,01,"9/30/2014 12:15:38 AM",550,119,65,-12859,118.213
00137A0000011803,01,"9/30/2014 12:15:48 AM",550,119,65,-12859,118.213
00137A0000011803,01,"9/30/2014 12:15:58 AM",551,119,65,-12859,118.213
00137A0000011803,01,"9/30/2014 12:16:08 AM",550,119,65,-12859,118.213
00137A0000011803,01,"9/30/2014 12:16:18 AM",550,119,65,-12858,118.214
00137A0000011803,01,"9/30/2014 12:16:28 AM",551,119,65,-12858,118.214
00137A0000011803,01,"9/30/2014 12:16:38 AM",549,119,65,-12858,118.214
00137A0000011803,01,"9/30/2014 12:16:48 AM",550,119,65,-12858,118.214
00137A0000011803,01,"9/30/2014 12:16:58 AM",550,119,65,-12858,118.214
00137A0000011803,01,"9/30/2014 12:17:08 AM",549,119,65,-12857,118.215
00137A0000011803,01,"9/30/2014 12:17:18 AM",550,119,65,-12857,118.215
00137A0000011803,01,"9/30/2014 12:17:28 AM",550,119,65,-12857,118.215
00137A0000011803,01,"9/30/2014 12:17:38 AM",550,119,65,-12857,118.215
00137A0000011803,01,"9/30/2014 12:17:48 AM",551,119,65,-12857,118.215
00137A0000011803,01,"9/30/2014 12:17:58 AM",551,119,65,-12857,118.215
00137A0000011803,01,"9/30/2014 12:18:08 AM",551,119,65,-12856,118.216
00137A0000011803,01,"9/30/2014 12:18:18 AM",550,119,65,-12856,118.216
00137A0000011803,01,"9/30/2014 12:18:28 AM",550,119,65,-12856,118.216
00137A0000011803,01,"9/30/2014 12:18:38 AM",550,119,65,-12856,118.216
00137A0000011803,01,"9/30/2014 12:18:48 AM",550,119,65,-12856,118.216
00137A0000011803,01,"9/30/2014 12:18:59 AM",550,119,65,-12855,118.217
00137A0000011803,01,"9/30/2014 12:19:09 AM",550,119,65,-12855,118.217
00137A0000011803,01,"9/30/2014 12:19:19 AM",550,119,65,-12855,118.217
00137A0000011803,01,"9/30/2014 12:19:29 AM",550,119,65,-12855,118.217
00137A0000011803,01,"9/30/2014 12:19:39 AM",550,119,65,-12855,118.217
00137A0000011803,01,"9/30/2014 12:19:49 AM",549,119,65,-12855,118.217
00137A0000011803,01,"9/30/2014 12:19:59 AM",549,119,65,-12854,118.218
00137A0000011803,01,"9/30/2014 12:20:09 AM",550,119,65,-12854,118.218
00137A0000011803,01,"9/30/2014 12:20:19 AM",550,119,65,-12854,118.218
00137A0000011803,01,"9/30/2014 12:20:29 AM",549,119,65,-12854,118.218
00137A0000011803,01,"9/30/2014 12:20:39 AM",549,119,65,-12854,118.218
00137A0000011803,01,"9/30/2014 12:20:49 AM",549,119,65,-12853,118.219
00137A0000011803,01,"9/30/2014 12:20:59 AM",550,119,65,-12853,118.219
00137A0000011803,01,"9/30/2014 12:21:09 AM",550,119,65,-12853,118.219
00137A0000011803,01,"9/30/2014 12:21:19 AM",549,119,65,-12853,118.219
00137A0000011803,01,"9/30/2014 12:21:29 AM",549,119,65,-12853,118.219
00137A0000011803,01,"9/30/2014 12:21:39 AM",551,119,65,-12853,118.219
00137A0000011803,01,"9/30/2014 12:21:49 AM",549,119,65,-12852,118.22
00137A0000011803,01,"9/30/2014 12:21:59 AM",550,119,65,-12852,118.22
00137A0000011803,01,"9/30/2014 12:22:09 AM",550,119,65,-12852,118.22
00137A0000011803,01,"9/30/2014 12:22:19 AM",550,119,65,-12852,118.22
00137A0000011803,01,"9/30/2014 12:22:29 AM",549,119,65,-12852,118.22
00137A0000011803,01,"9/30/2014 12:22:39 AM",549,119,65,-12851,118.221
00137A0000011803,01,"9/30/2014 12:22:49 AM",550,119,65,-12851,118.221
00137A0000011803,01,"9/30/2014 12:22:59 AM",550,119,65,-12851,118.221
00137A0000011803,01,"9/30/2014 12:23:09 AM",549,119,65,-12851,118.221
00137A0000011803,01,"9/30/2014 12:23:20 AM",549,119,65,-12851,118.221
00137A0000011803,01,"9/30/2014 12:23:30 AM",550,119,65,-12851,118.221
00137A0000011803,01,"9/30/2014 12:23:40 AM",550,119,65,-12850,118.222
00137A0000011803,01,"9/30/2014 12:23:50 AM",550,119,65,-12850,118.222
00137A0000011803,01,"9/30/2014 12:24:00 AM",549,119,65,-12850,118.222
00137A0000011803,01,"9/30/2014 12:24:10 AM",550,119,65,-12850,118.222
00137A0000011803,01,"9/30/2014 12:24:20 AM",549,119,65,-12850,118.222
00137A0000011803,01,"9/30/2014 12:24:30 AM",550,119,65,-12849,118.223
00137A0000011803,01,"9/30/2014 12:24:40 AM",549,119,65,-12849,118.223
00137A0000011803,01,"9/30/2014 12:24:50 AM",549,119,65,-12849,118.223
00137A0000011803,01,"9/30/2014 12:25:00 AM",549,119,65,-12849,118.223
00137A0000011803,01,"9/30/2014 12:25:10 AM",549,119,65,-12849,118.223
00137A0000011803,01,"9/30/2014 12:25:20 AM",550,119,65,-12849,118.223
00137A0000011803,01,"9/30/2014 12:25:30 AM",550,119,65,-12848,118.224
00137A0000011803,01,"9/30/2014 12:25:40 AM",549,119,65,-12848,118.224
00137A0000011803,01,"9/30/2014 12:25:50 AM",550,119,65,-12848,118.224
00137A0000011803,01,"9/30/2014 12:26:00 AM",550,119,65,-12848,118.224
00137A0000011803,01,"9/30/2014 12:26:10 AM",550,119,65,-12848,118.224
00137A0000011803,01,"9/30/2014 12:26:20 AM",550,119,65,-12847,118.225
00137A0000011803,01,"9/30/2014 12:26:30 AM",551,119,65,-12847,118.225
00137A0000011803,01,"9/30/2014 12:26:40 AM",550,119,65,-12847,118.225
00137A0000011803,01,"9/30/2014 12:26:50 AM",550,119,65,-12847,118.225
00137A0000011803,01,"9/30/2014 12:27:00 AM",550,119,65,-12847,118.225
00137A0000011803,01,"9/30/2014 12:27:10 AM",551,119,65,-12847,118.225
00137A0000011803,01,"9/30/2014 12:27:20 AM",550,119,65,-12846,118.226
00137A0000011803,01,"9/30/2014 12:27:30 AM",551,119,65,-12846,118.226
00137A0000011803,01,"9/30/2014 12:27:40 AM",552,119,65,-12846,118.226
00137A0000011803,01,"9/30/2014 12:27:50 AM",552,119,65,-12846,118.226
00137A0000011803,01,"9/30/2014 12:28:00 AM",551,119,65,-12846,118.226
00137A0000011803,01,"9/30/2014 12:28:11 AM",553,119,65,-12846,118.226
00137A0000011803,01,"9/30/2014 12:28:21 AM",551,119,65,-12845,118.227
00137A0000011803,01,"9/30/2014 12:28:31 AM",552,119,65,-12845,118.227
00137A0000011803,01,"9/30/2014 12:28:41 AM",551,119,65,-12845,118.227
00137A0000011803,01,"9/30/2014 12:28:51 AM",551,119,65,-12845,118.227
00137A0000011803,01,"9/30/2014 12:29:01 AM",552,119,65,-12845,118.227
00137A0000011803,01,"9/30/2014 12:29:11 AM",552,119,65,-12844,118.228
00137A0000011803,01,"9/30/2014 12:29:21 AM",551,118,65,-12844,118.228
00137A0000011803,01,"9/30/2014 12:29:31 AM",552,119,65,-12844,118.228
00137A0000011803,01,"9/30/2014 12:29:41 AM",552,119,65,-12844,118.228
00137A0000011803,01,"9/30/2014 12:29:51 AM",551,119,65,-12844,118.228
00137A0000011803,01,"9/30/2014 12:30:01 AM",552,118,65,-12843,118.229
00137A0000011803,01,"9/30/2014 12:30:11 AM",553,119,65,-12843,118.229
00137A0000011803,01,"9/30/2014 12:30:21 AM",552,119,65,-12843,118.229
00137A0000011803,01,"9/30/2014 12:30:31 AM",552,119,65,-12843,118.229
00137A0000011803,01,"9/30/2014 12:30:41 AM",551,118,65,-12843,118.229
00137A0000011803,01,"9/30/2014 12:30:51 AM",552,119,65,-12843,118.229
00137A0000011803,01,"9/30/2014 12:31:01 AM",552,119,65,-12842,118.23
00137A0000011803,01,"9/30/2014 12:31:11 AM",551,118,65,-12842,118.23
00137A0000011803,01,"9/30/2014 12:31:21 AM",551,118,65,-12842,118.23
00137A0000011803,01,"9/30/2014 12:31:31 AM",552,119,65,-12842,118.23
00137A0000011803,01,"9/30/2014 12:31:41 AM",552,119,65,-12842,118.23
00137A0000011803,01,"9/30/2014 12:31:51 AM",551,119,65,-12841,118.231
00137A0000011803,01,"9/30/2014 12:32:01 AM",551,119,65,-12841,118.231
00137A0000011803,01,"9/30/2014 12:32:11 AM",552,119,65,-12841,118.231
00137A0000011803,01,"9/30/2014 12:32:21 AM",552,119,65,-12841,118.231
00137A0000011803,01,"9/30/2014 12:32:32 AM",551,119,65,-12841,118.231
00137A0000011803,01,"9/30/2014 12:32:42 AM",551,119,65,-12841,118.231
00137A0000011803,01,"9/30/2014 12:32:52 AM",551,119,65,-12840,118.232
00137A0000011803,01,"9/30/2014 12:33:02 AM",551,119,65,-12840,118.232
00137A0000011803,01,"9/30/2014 12:33:12 AM",551,118,65,-12840,118.232
00137A0000011803,01,"9/30/2014 12:33:22 AM",552,119,65,-12840,118.232
00137A0000011803,01,"9/30/2014 12:33:32 AM",553,119,65,-12840,118.232
00137A0000011803,01,"9/30/2014 12:33:42 AM",552,119,65,-12839,118.233
00137A0000011803,01,"9/30/2014 12:33:52 AM",552,119,65,-12839,118.233
00137A0000011803,01,"9/30/2014 12:34:02 AM",552,119,65,-12839,118.233
00137A0000011803,01,"9/30/2014 12:34:12 AM",552,119,65,-12839,118.233
00137A0000011803,01,"9/30/2014 12:34:22 AM",552,119,65,-12839,118.233
00137A0000011803,01,"9/30/2014 12:34:32 AM",552,119,65,-12839,118.233
00137A0000011803,01,"9/30/2014 12:34:42 AM",551,118,65,-12838,118.234
00137A0000011803,01,"9/30/2014 12:34:52 AM",552,119,65,-12838,118.234
00137A0000011803,01,"9/30/2014 12:35:02 AM",552,119,65,-12838,118.234
00137A0000011803,01,"9/30/2014 12:35:12 AM",552,119,65,-12838,118.234
00137A0000011803,01,"9/30/2014 12:35:22 AM",552,119,65,-12838,118.234
00137A0000011803,01,"9/30/2014 12:35:32 AM",551,119,65,-12837,118.235
00137A0000011803,01,"9/30/2014 12:35:42 AM",553,119,65,-12837,118.235
00137A0000011803,01,"9/30/2014 12:35:52 AM",552,119,65,-12837,118.235
00137A0000011803,01,"9/30/2014 12:36:02 AM",552,119,65,-12837,118.235
00137A0000011803,01,"9/30/2014 12:36:12 AM",553,119,65,-12837,118.235
00137A0000011803,01,"9/30/2014 12:36:22 AM",551,119,65,-12836,118.236
00137A0000011803,01,"9/30/2014 12:36:32 AM",552,118,65,-12836,118.236
00137A0000011803,01,"9/30/2014 12:36:42 AM",553,119,65,-12836,118.236
00137A0000011803,01,"9/30/2014 12:36:52 AM",552,118,65,-12836,118.236
00137A0000011803,01,"9/30/2014 12:37:03 AM",553,119,65,-12836,118.236
00137A0000011803,01,"9/30/2014 12:37:13 AM",552,119,65,-12836,118.236
00137A0000011803,01,"9/30/2014 12:37:23 AM",552,118,65,-12835,118.237
00137A0000011803,01,"9/30/2014 12:37:33 AM",553,119,65,-12835,118.237
00137A0000011803,01,"9/30/2014 12:37:43 AM",552,118,65,-12835,118.237
00137A0000011803,01,"9/30/2014 12:37:53 AM",553,119,65,-12835,118.237
00137A0000011803,01,"9/30/2014 12:38:03 AM",552,119,65,-12835,118.237
00137A0000011803,01,"9/30/2014 12:38:13 AM",552,118,65,-12834,118.238
00137A0000011803,01,"9/30/2014 12:38:23 AM",553,119,65,-12834,118.238
00137A0000011803,01,"9/30/2014 12:38:33 AM",552,119,65,-12834,118.238
00137A0000011803,01,"9/30/2014 12:38:43 AM",551,119,65,-12834,118.238
00137A0000011803,01,"9/30/2014 12:38:53 AM",553,119,65,-12834,118.238
00137A0000011803,01,"9/30/2014 12:39:03 AM",552,119,65,-12834,118.238
00137A0000011803,01,"9/30/2014 12:39:13 AM",551,119,65,-12833,118.239
00137A0000011803,01,"9/30/2014 12:39:23 AM",551,118,65,-12833,118.239
00137A0000011803,01,"9/30/2014 12:39:33 AM",552,119,65,-12833,118.239
00137A0000011803,01,"9/30/2014 12:39:43 AM",552,119,65,-12833,118.239
00137A0000011803,01,"9/30/2014 12:39:53 AM",553,119,65,-12833,118.239
00137A0000011803,01,"9/30/2014 12:40:03 AM",552,118,65,-12832,118.24
00137A0000011803,01,"9/30/2014 12:40:13 AM",552,118,65,-12832,118.24
00137A0000011803,01,"9/30/2014 12:40:23 AM",552,118,65,-12832,118.24
00137A0000011803,01,"9/30/2014 12:40:33 AM",552,118,65,-12832,118.24
00137A0000011803,01,"9/30/2014 12:40:43 AM",552,118,65,-12832,118.24
00137A0000011803,01,"9/30/2014 12:40:53 AM",552,118,65,-12832,118.24
00137A0000011803,01,"9/30/2014 12:41:03 AM",552,119,65,-12831,118.241
00137A0000011803,01,"9/30/2014 12:41:13 AM",552,119,65,-12831,118.241
00137A0000011803,01,"9/30/2014 12:41:24 AM",553,119,65,-12831,118.241
00137A0000011803,01,"9/30/2014 12:41:34 AM",552,118,65,-12831,118.241
00137A0000011803,01,"9/30/2014 12:41:44 AM",553,118,65,-12831,118.241
00137A0000011803,01,"9/30/2014 12:41:54 AM",553,119,65,-12830,118.242
00137A0000011803,01,"9/30/2014 12:42:04 AM",553,119,65,-12830,118.242
00137A0000011803,01,"9/30/2014 12:42:14 AM",552,118,65,-12830,118.242
00137A0000011803,01,"9/30/2014 12:42:24 AM",552,118,65,-12830,118.242
00137A0000011803,01,"9/30/2014 12:42:34 AM",552,119,65,-12830,118.242
00137A0000011803,01,"9/30/2014 12:42:44 AM",552,118,65,-12830,118.242
00137A0000011803,01,"9/30/2014 12:42:54 AM",553,119,65,-12829,118.243
00137A0000011803,01,"9/30/2014 12:43:04 AM",553,119,65,-12829,118.243
00137A0000011803,01,"9/30/2014 12:43:14 AM",553,119,65,-12829,118.243
00137A0000011803,01,"9/30/2014 12:43:24 AM",553,118,65,-12829,118.243
00137A0000011803,01,"9/30/2014 12:43:34 AM",552,118,65,-12829,118.243
00137A0000011803,01,"9/30/2014 12:43:44 AM",553,119,65,-12828,118.244
00137A0000011803,01,"9/30/2014 12:43:54 AM",553,119,65,-12828,118.244
00137A0000011803,01,"9/30/2014 12:44:04 AM",552,118,65,-12828,118.244
00137A0000011803,01,"9/30/2014 12:44:14 AM",553,118,65,-12828,118.244
00137A0000011803,01,"9/30/2014 12:44:24 AM",552,118,65,-12828,118.244
00137A0000011803,01,"9/30/2014 12:44:34 AM",552,118,65,-12828,118.244
00137A0000011803,01,"9/30/2014 12:44:44 AM",552,118,65,-12827,118.245
00137A0000011803,01,"9/30/2014 12:44:54 AM",553,119,65,-12827,118.245
00137A0000011803,01,"9/30/2014 12:45:04 AM",552,118,65,-12827,118.245
00137A0000011803,01,"9/30/2014 12:45:14 AM",553,119,65,-12827,118.245
00137A0000011803,01,"9/30/2014 12:45:24 AM",552,119,65,-12827,118.245
00137A0000011803,01,"9/30/2014 12:45:35 AM",552,118,65,-12826,118.246
00137A0000011803,01,"9/30/2014 12:45:45 AM",552,118,65,-12826,118.246
00137A0000011803,01,"9/30/2014 12:45:55 AM",553,119,65,-12826,118.246
00137A0000011803,01,"9/30/2014 12:46:05 AM",552,118,65,-12826,118.246
00137A0000011803,01,"9/30/2014 12:46:15 AM",552,118,65,-12826,118.246
00137A0000011803,01,"9/30/2014 12:46:25 AM",553,119,65,-12825,118.247
00137A0000011803,01,"9/30/2014 12:46:35 AM",552,118,65,-12825,118.247
00137A0000011803,01,"9/30/2014 12:46:45 AM",553,119,65,-12825,118.247
00137A0000011803,01,"9/30/2014 12:46:55 AM",553,119,65,-12825,118.247
00137A0000011803,01,"9/30/2014 12:47:05 AM",552,118,65,-12825,118.247
00137A0000011803,01,"9/30/2014 12:47:15 AM",552,119,65,-12825,118.247
00137A0000011803,01,"9/30/2014 12:47:25 AM",553,119,65,-12824,118.248
00137A0000011803,01,"9/30/2014 12:47:35 AM",551,119,65,-12824,118.248
00137A0000011803,01,"9/30/2014 12:47:45 AM",551,119,65,-12824,118.248
00137A0000011803,01,"9/30/2014 12:47:55 AM",552,119,65,-12824,118.248
00137A0000011803,01,"9/30/2014 12:48:05 AM",552,119,65,-12824,118.248
00137A0000011803,01,"9/30/2014 12:48:15 AM",551,118,65,-12823,118.249
00137A0000011803,01,"9/30/2014 12:48:25 AM",552,119,65,-12823,118.249
00137A0000011803,01,"9/30/2014 12:48:35 AM",552,119,65,-12823,118.249
00137A0000011803,01,"9/30/2014 12:48:45 AM",552,118,65,-12823,118.249
00137A0000011803,01,"9/30/2014 12:48:55 AM",552,119,65,-12823,118.249
00137A0000011803,01,"9/30/2014 12:49:05 AM",551,118,65,-12823,118.249
00137A0000011803,01,"9/30/2014 12:49:15 AM",552,119,65,-12822,118.25
00137A0000011803,01,"9/30/2014 12:49:25 AM",552,119,65,-12822,118.25
00137A0000011803,01,"9/30/2014 12:49:35 AM",551,118,65,-12822,118.25
00137A0000011803,01,"9/30/2014 12:49:46 AM",551,118,65,-12822,118.25
00137A0000011803,01,"9/30/2014 12:49:56 AM",551,119,65,-12822,118.25
00137A0000011803,01,"9/30/2014 12:50:06 AM",553,119,65,-12821,118.251
00137A0000011803,01,"9/30/2014 12:50:16 AM",552,119,65,-12821,118.251
00137A0000011803,01,"9/30/2014 12:50:26 AM",551,118,65,-12821,118.251
00137A0000011803,01,"9/30/2014 12:50:36 AM",553,119,65,-12821,118.251
00137A0000011803,01,"9/30/2014 12:50:46 AM",552,118,65,-12821,118.251
00137A0000011803,01,"9/30/2014 12:50:56 AM",553,119,65,-12821,118.251
00137A0000011803,01,"9/30/2014 12:51:06 AM",552,119,65,-12820,118.252
00137A0000011803,01,"9/30/2014 12:51:16 AM",552,119,65,-12820,118.252
00137A0000011803,01,"9/30/2014 12:51:26 AM",552,119,65,-12820,118.252
00137A0000011803,01,"9/30/2014 12:51:36 AM",552,118,65,-12820,118.252
00137A0000011803,01,"9/30/2014 12:51:46 AM",553,119,65,-12820,118.252
00137A0000011803,01,"9/30/2014 12:51:56 AM",553,119,65,-12819,118.253
00137A0000011803,01,"9/30/2014 12:52:06 AM",553,119,65,-12819,118.253
00137A0000011803,01,"9/30/2014 12:52:16 AM",552,118,65,-12819,118.253
00137A0000011803,01,"9/30/2014 12:52:26 AM",553,119,65,-12819,118.253
00137A0000011803,01,"9/30/2014 12:52:36 AM",552,119,65,-12819,118.253
00137A0000011803,01,"9/30/2014 12:52:46 AM",552,118,65,-12819,118.253
00137A0000011803,01,"9/30/2014 12:52:56 AM",552,119,65,-12818,118.254
00137A0000011803,01,"9/30/2014 12:53:06 AM",553,119,65,-12818,118.254
00137A0000011803,01,"9/30/2014 12:53:16 AM",552,118,65,-12818,118.254
00137A0000011803,01,"9/30/2014 12:53:26 AM",553,118,65,-12818,118.254
00137A0000011803,01,"9/30/2014 12:53:36 AM",553,119,65,-12818,118.254
00137A0000011803,01,"9/30/2014 12:53:46 AM",552,118,65,-12817,118.255
00137A0000011803,01,"9/30/2014 12:53:56 AM",553,118,65,-12817,118.255
00137A0000011803,01,"9/30/2014 12:54:07 AM",553,119,65,-12817,118.255
00137A0000011803,01,"9/30/2014 12:54:17 AM",553,118,65,-12817,118.255
00137A0000011803,01,"9/30/2014 12:54:27 AM",552,118,65,-12817,118.255
00137A0000011803,01,"9/30/2014 12:54:37 AM",553,119,65,-12817,118.255
00137A0000011803,01,"9/30/2014 12:54:47 AM",552,118,65,-12816,118.256
00137A0000011803,01,"9/30/2014 12:54:57 AM",553,119,65,-12816,118.256
00137A0000011803,01,"9/30/2014 12:55:07 AM",552,118,65,-12816,118.256
00137A0000011803,01,"9/30/2014 12:55:17 AM",553,118,65,-12816,118.256
00137A0000011803,01,"9/30/2014 12:55:27 AM",553,119,65,-12816,118.256
00137A0000011803,01,"9/30/2014 12:55:37 AM",553,119,65,-12815,118.257
00137A0000011803,01,"9/30/2014 12:55:47 AM",552,119,65,-12815,118.257
00137A0000011803,01,"9/30/2014 12:55:57 AM",552,118,65,-12815,118.257
00137A0000011803,01,"9/30/2014 12:56:07 AM",552,119,65,-12815,118.257
00137A0000011803,01,"9/30/2014 12:56:17 AM",553,119,65,-12815,118.257
00137A0000011803,01,"9/30/2014 12:56:27 AM",551,118,65,-12815,118.257
00137A0000011803,01,"9/30/2014 12:56:37 AM",551,118,65,-12814,118.258
